Names	total	elements
		PWRN2
		CD40
		FGD4
		DYNC1LI2
		FAT2
		FLJ13611
		EFCAB7
		CLDN2
		GDI1
		MRGPRX2
		PDXK
		HEPN1
		PTGES3
		KRTAP5-9
		C7orf42
		MIR181D
		IGFBP7
		IFFO2
		SIRT4
		POTEE
		EXOSC10
		ECE2
		CCDC83
		EPHA5
		C16orf33
		FAM24B
		OVGP1
		KIAA0082
		GTPBP3
		TSGA10
		SFRS13A
		MIR548A2
		TCF12
		BCL2L2
		ARL4C
		PLEKHG2
		ACTRT1
		CCNB3
		RNF113B
		AQP4
		C17orf60
		BAG1
		CEACAM18
		SLC47A1
		VPS36
		C1orf190
		ZNF625
		C16orf81
		ISL2
		PAN2
		DMPK
		FLJ40606
		DEFB105B
		CCRN4L
		CXorf67
		SMC1A
		TP73
		LPXN
		DSC2
		GRIK4
		TP53INP2
		GLB1L
		COL4A3
		PUS1
		C10orf31
		SMYD5
		TUSC2
		TMEM74
		OLFM1
		RBM19
		RUNX1
		ENAH
		ZNF765
		PRO1768
		APBA2BP
		GAGE12J
		C3orf33
		LIPH
		BZRPL1
		RIPK2
		RDH5
		CSTF2T
		TRIM37
		SNX31
		TEKT3
		CCDC76
		CDR2
		MIR486
		FAM171A1
		FAM69B
		MSI1
		TRAT1
		PLAGL1
		PCDHA11
		FAM188A
		FLJ44379
		RNF2
		MTF1
		ZNF778
		PAGE2B
		NR5A1
		SRR
		PIK3C2A
		DNAJC7
		CCDC81
		IFITM2
		CCDC4
		ZNF595
		CDH17
		LYRM5
		ASPH
		SRP14P1
		OR6C6
		SH3BGRL
		FLJ00312
		C9orf6
		ARPC5
		ERCC-00116
		NOTCH2NL
		ABCA8
		PDE9A
		NDUFS2
		VENTXP7
		SLC43A3
		BTBD16
		PGLYRP2
		MGC3032
		ZNF20
		KIAA1843
		SLC22A1
		KCNQ1OT1
		MAPK14
		CCNL2
		GTF2F2
		RNF113A
		NHP2
		RNY1
		CDADC1
		BLID
		VBP1
		SMPD1
		MIR448
		DKFZP564O0523
		ZNF397OS
		COL6A2
		TMEM132C
		PATE2
		FLJ45513
		RAPGEF1
		CNTF
		AKAP10
		ALG13
		NCCRP1
		RPAP3
		MIR1286
		CDGAP
		DPCR1
		WWC1
		ERCC-00138
		ITGB4BP
		PLS1
		GLB1L2
		FAM21B
		MAPRE3
		MYCNOS
		MIR2117
		PRLH
		YSK4
		MAP2K2
		LARP1
		ITGB6
		SRBD1
		SLC1A2
		MPO
		PDGFB
		KLK2
		HBII-52-45
		KCNK17
		HOXA10
		SAMD9L
		ANGEL1
		OR2AK2
		UNK
		EXOC8
		C9orf95
		C14orf143
		PRG1
		SAMD1
		RSPO4
		MIR99B
		LDHA
		SLIT3
		PEX13
		ATP5S
		C8orf55
		KRTAP13-4
		GRIN2B
		TTC5
		ADAMTS14
		NR1H2
		CD226
		C3orf17
		SYNJ2
		SVOP
		CAPG
		TPCN2
		SPHK1
		ROBO1
		OR2M7
		MPZL1
		ORAI1
		SNORA51
		SPIN4
		AMPD1
		AGK
		IFNGR2
		ERCC-00160
		TBC1D20
		CAP1
		SEZ6L2
		GUCY2D
		RNASE9
		STX7
		UOX
		ADO
		LUZP4
		IRX1
		OXR1
		PAK3
		MIR450A1
		ZDHHC19
		RNF187
		GBP2
		MTCH1
		DPPA3
		SFMBT2
		GSDMC
		C1orf52
		AOF2
		UACA
		ACVR1C
		SETD5
		PPP1R16A
		FLJ32214
		HRB
		GS85
		ATP1B2
		PYCR1
		GRHPR
		TSNAX
		MYO18A
		ATM
		WDR42A
		TIE1
		C7orf65
		ODF2L
		ZCCHC3
		PCDHAC2
		C11orf55
		MIR30C2
		HSGT1
		CENPA
		TMED5
		RNFT2
		GSTT2
		WDR60
		PMS2L2
		CDCA7
		GABRA2
		ZSWIM6
		KLHL4
		SFN
		FAM190B
		CYP2A13
		CALY
		UGT1A4
		SSTR3
		KCNH6
		CD9
		SRGN
		PPP1R10
		TOM1
		AATF
		TMEM106A
		WFDC13
		RCAN3
		PRUNE2
		LYPLA2
		LHFPL4
		U2AF1
		GPR149
		FAM30A
		SMAD4
		DFNB31
		TMEM129
		SLC35B3
		AFM
		G0S2
		SLC4A7
		RRP1B
		SGMS1
		MARLIN1
		RIOK3
		HERC2P4
		GCHFR
		TTC7A
		GOLSYN
		UBD
		RPL6
		GJB7
		NFIC
		FLJ42562
		C2orf58
		SLC35C2
		MLLT3
		C6orf125
		DEFB131
		MUC4
		MST1
		MIR1323
		ABLIM2
		RAB7B
		JAZF1
		MIR602
		NUP50
		C7
		SULT4A1
		KAT2A
		HAVCR1
		WASF3
		ARRDC4
		HMGB1L1
		RQCD1
		RNF5
		MFSD1
		PLEKHF2
		PDXDC2
		POLQ
		MAP4K5
		KRTAP21-2
		TNFRSF12A
		PTF1A
		OASL
		ZNF184
		SERPIND1
		PRR14
		ACCN5
		ZBTB6
		PRRT3
		PABPC4L
		PRR11
		PRNP
		OSGIN2
		PDIK1L
		SKA1
		SHMT1
		CRISP3
		ZRANB2
		C6orf160
		C9orf117
		C1orf113
		FLJ22447
		OPALIN
		EIF5AL1
		HMGB2
		PTBP1
		BRD1
		CSRNP3
		STATH
		ZNF335
		CDC2
		HEATR1
		STAG3
		DMRTA2
		MVP
		MTX3
		ZMYM1
		OR51M1
		FXR1
		ZP3
		OR8G5
		SNORD125
		FAM120C
		KCNQ1DN
		FRG2C
		PPAN
		CCRL2
		ENTPD5
		RNF213
		CUL1
		CCRK
		FLJ37228
		LY6G5C
		SUCLG1
		CXCR5
		C13orf29
		NCKAP1
		VDR
		TAS2R16
		SPESP1
		C1orf126
		TUBE1
		C11orf82
		DHFRL1
		NEK11
		CREB3L2
		RTN4
		MGAM
		FASLG
		COL3A1
		MIR126
		PRDM11
		LIPM
		DIRAS3
		GTPBP8
		PSG9
		PRKAA2
		C1QTNF4
		RGS5
		ARMC3
		PP8961
		UBXN8
		EPPK1
		RHPN1
		KRTAP12-1
		TBL1X
		PCDHA10
		SPAG17
		MIR596
		NIPSNAP3A
		INSIG2
		TMEM150C
		SEMA5B
		MIR148B
		FUT1
		SMC2
		TMEM155
		SCYL2
		DDX12
		SKAP1
		MIR1227
		LRRC52
		LEAP2
		TMEM51
		PILRB
		DNMT3L
		AQP7P1
		MIR487B
		CMTM2
		MIR636
		MRPL32
		FDX1L
		OCIAD2
		ALOX15B
		CD59
		ATP6V1B2
		CAPZA1
		MAGEA2B
		HRH3
		TTR
		MOBKL1A
		UVRAG
		PTPRN2
		MAOB
		CLDN5
		ZNF512
		CHM
		STX1A
		SH3BP5L
		OR5M8
		FAM105A
		NAP1L3
		ELK1
		TMPRSS9
		PCDH11Y
		MIR548K
		EAPP
		C17orf58
		ADAM33
		MAPK6
		DNASE2
		USP31
		GPR183
		PPAN-P2RY11
		KRTAP19-2
		NOP56
		UBE2R2
		MGC71805
		TATDN2
		OR13C8
		MIST
		BEND2
		SNPH
		B3GNT4
		NOL12
		C11orf76
		RIN3
		CLEC14A
		HIBCH
		PFAAP5
		SYNC1
		PALB2
		FAM90A10
		TIMM10
		PIK3CG
		NLN
		LY75
		UTS2
		PABPC1L
		COL28A1
		TMPRSS5
		ANKFN1
		NME7
		MIR92A2
		FLJ31568
		DNMBP
		CYP3A7
		KRTAP3-1
		NODAL
		HSPA9
		GTPBP4
		SLC35E4
		MIR1298
		LSM5
		MIR488
		MIR934
		C16orf13
		OR5D16
		CXorf57
		MIR200A
		DEFB132
		SYT3
		SLAMF9
		TRAPPC1
		ATP6V1E2
		OR10G8
		C16orf91
		HTT
		CCDC53
		KIAA1529
		ATAD3C
		SDC1
		PRSS7
		IGFBP1
		IFI44L
		SLC1A1
		C13orf30
		PSAT1
		ACSM4
		PTPN21
		PNPLA5
		PMP2
		SLC4A9
		TBC1D1
		ZNF226
		FIGNL1
		MRPS5
		OR4E2
		TGM6
		AGPAT2
		TDRD12
		ZNF773
		TRIM75
		KRT18P19
		APH1A
		MIR371
		ENTPD4
		PUS7
		XPO1
		TUBB6
		ZNF300
		KCNN1
		ZNF777
		C3orf31
		FLJ42102
		RNF144B
		SNORD114-11
		FGF2
		C8orf15
		SNORA74B
		C21orf136
		PABPC4
		OR10W1
		C15orf53
		ING4
		SPRR2A
		DPH2
		CCDC105
		ULBP2
		FBXL21
		AP3M1
		TRAF4
		ZDHHC5
		KRTAP20-3
		GAGE12I
		SLC4A1AP
		COG5
		NGLY1
		SNORD97
		CST6
		CD63
		TOP2A
		CX3CL1
		NR5A2
		C16orf89
		EHD3
		CYP4Z2P
		FAR1
		KLRC3
		SMAD5OS
		SNX30
		SNORD92
		PURG
		FLJ20464
		DEFB126
		MAGEA6
		FLJ46446
		TSG101
		C8orf40
		ATRIP
		TNS4
		IQSEC1
		OR11H1
		BAG2
		PSMA7
		PAQR5
		TUBG1
		IRX2
		PLAGL2
		CNGA4
		CACNA1S
		RPESP
		OR4K17
		LRRC40
		LRRC7
		TXNDC14
		PCDHB16
		TMEM109
		SLC25A6
		CCBL1
		C6orf153
		RPL14L
		PPM1L
		NHLRC4
		SMU1
		IL22RA1
		GJD2
		CDKN2AIP
		ANKRD29
		NCRNA00087
		ABCB4
		SETDB2
		PDZRN4
		EXD3
		FAH
		RABEP1
		USH1G
		OR6Q1
		TBX19
		CDC2L6
		CDK5R1
		DCAMKL3
		MIR503
		OPN1LW
		RELA
		LGALS9C
		SNORA43
		TRIM71
		SLC2A4
		TMEM16B
		ACAD10
		WNK3
		ABHD12B
		TSEN34
		GOLPH4
		DUT
		LY6H
		LARP1B
		EDEM1
		SPATA2L
		SEMA4G
		OR2L8
		C21orf91
		MATN1
		PANX2
		CDC73
		GPR172A
		VSX1
		CAMK1D
		KLF14
		GOLGA8F
		OR4C15
		EIF3L
		SPRY3
		PPP4C
		ERCC-00096
		SCML1
		RHBDF2
		MLF2
		CEBPA
		EFCAB6
		C15orf49
		FBXW11
		AKT1S1
		RNF144
		ERF
		BPHL
		NRIP3
		TDGF1
		NOS1AP
		THOC6
		PRDX2
		BAZ1A
		FLJ34047
		FLJ46154
		ARID3B
		CDKN1C
		SIRT3
		USP17L5
		C6orf118
		OTUD7B
		FAM194A
		ACTB
		MSRA
		ZSWIM5
		FAM83F
		TRMT12
		IFI35
		SYNPR
		PRSS16
		WFIKKN2
		RAB12
		BSCL2
		ERCC-00061
		ZNF295
		HSFY1
		SLC30A5
		C5orf48
		IMPG1
		ZNF185
		C22orf34
		DNASE1L2
		C18orf25
		SERPINA13
		LMO3
		UBQLN1
		DSCR4
		WDR5
		RANBP10
		SFRS18
		H2AFB2
		CD96
		MIR107
		DSEL
		ERCC-00004
		MOS
		ILVBL
		MIR562
		NOL9
		SLC29A2
		MATN2
		RABL3
		ANGEL2
		GNRHR2
		RBMX
		DYDC1
		MPP3
		TMEM213
		ORAI2
		C9orf5
		IL33
		URG4
		UBXN6
		MSLN
		ITGA11
		DDX60L
		PPP1R16B
		HLA-DRB1
		C19orf23
		PGC
		TLE6
		HERC4
		DRAP1
		TOMM40L
		NFKBIE
		ADAD2
		MCM3AP
		ZNF98
		POLR2J2
		HLA-B
		TTC6
		SNX1
		CCDC5
		ZNF431
		TBC1D25
		VSX2
		C6orf129
		ACSL6
		FLJ20699
		PIGO
		KIAA0367
		C2orf77
		PATE3
		SLC25A28
		MAPK15
		DDX58
		TEX13A
		MCM6
		EIF4A2
		CIRBP
		SEC14L4
		SMA4
		COL6A3
		DMRTB1
		RP1L1
		CUEDC1
		CLDN8
		LYSMD1
		GPRIN3
		SNORA65
		E2F6
		DPY19L4
		NDUFA9
		EFNA3
		SCRIB
		C3orf50
		C10orf39
		EGLN3
		OR5H2
		PITX3
		PON2
		ZNF77
		UNC119
		NOV
		MUC5AC
		MRPL42P5
		SHISA2
		GRM4
		RRAGD
		PRR12
		ULK3
		ZNF28
		TMEM93
		ENC1
		GH1
		FLJ35785
		KRT5
		SIX1
		OVOS2
		CDH12
		ERCC-00137
		CLLU1OS
		SHC4
		PHACS
		GP5
		VOPP1
		GTF2IRD1
		CCDC22
		SNX24
		ARRDC1
		MIR298
		MIR874
		ZNF613
		OR11A1
		KRT18P50
		MIR217
		TNXA
		PGLS
		PSMA8
		MIR572
		FOXD1
		DSN1
		SGCE
		ANKRD34A
		MIR2115
		DTWD1
		HDGF
		SETX
		ZNF326
		MAGEB4
		TTC9C
		IFT57
		WDR52
		TMEM2
		PRSS36
		ADAM22
		IL20RB
		ZNF592
		KIAA1545
		RNU105B
		PLEKHM2
		JMJD2B
		FLJ22184
		FICD
		STX16
		ALDH3B1
		KIF21B
		THSD4
		FEZ2
		CDC5L
		EFCAB1
		TMEM48
		SAPS1
		SNORD45A
		PEG10
		TAS2R38
		IMP5
		ZBTB5
		ESP33
		PANK4
		FAM70A
		APLF
		C1orf97
		SNED1
		ZNF324B
		MCF2L2
		AMAC1L2
		OLA1
		ZNF833
		MAGED2
		KPNA6
		C11orf46
		SUPT7L
		LIPL4
		TM4SF19
		LRRC37A
		FLJ32658
		STAG3L4
		YTHDC1
		ATG16L1
		LCE3C
		TMEM101
		UGCGL1
		RNU1-3
		PRRT2
		FBXO32
		TRIM15
		TXNDC17
		SNORD121A
		KIAA1267
		TRIM25
		SDCBP2
		FAM25C
		CSAG3
		GATM
		SNORD126
		RUNDC3A
		ST7OT1
		CDH4
		TCBA1
		C14orf165
		TMEM168
		TTTY19
		ITPRIP
		INDO
		CLCF1
		AMELY
		SCG5
		TNFAIP8L2
		OR51A7
		PHTF2
		FGD6
		SNORD25
		MIR603
		SYTL3
		CUTA
		APPL1
		WAC
		OR10G2
		ADCY9
		ATPAF2
		SULT1C4
		PCGF1
		NTF5
		PTPN13
		ECD
		ERCC-00071
		RPS6KC1
		GOLT1B
		FOSL1
		MIR577
		NPFFR1
		UGT1A3
		ALDH9A1
		ZNF600
		C17orf51
		VRK1
		TTC16
		FAM22C
		MIR553
		AARS
		PRHOXNB
		HYALP1
		LRIG2
		MBOAT2
		SLC27A5
		CLIC6
		ZAK
		SKA2
		C7orf40
		MRPL53
		SMEK2
		RNF44
		SFRS11
		NPTXR
		NCRNA00099
		TTC7B
		ALS2CR16
		TOB1
		ELMOD1
		C1orf172
		ATF7IP2
		EEF1G
		FLJ43681
		CAMK2N2
		PTGIS
		C12orf73
		ZNRF1
		PPIL6
		C6orf124
		CEACAM3
		MIR216A
		KRT23
		SERHL
		GNL2
		FLJ21839
		PFDN2
		NDN
		ZNF788
		HAPLN1
		OR4F6
		KLHL24
		C19orf59
		CNOT6L
		SLC35B4
		UGT3A2
		ARNT2
		MIR663B
		ITPR3
		KCTD1
		TRAPPC6B
		C10orf26
		CDCA8
		H2AFY
		APBA1
		KCNK16
		CEP250
		INSL3
		MLC1
		DLG1
		TNIP3
		KCNJ2
		MT1B
		FAM106A
		CTGLF3
		OR4D1
		MUM1L1
		KRTAP2-2
		KPNA7
		SLC4A1
		RTKN2
		PDF
		MIR1289-1
		ANKRD36B
		RNF38
		HSD17B1
		KLHL2
		AHDC1
		DMP1
		GLTP
		HERPUD2
		TMEM151A
		C9orf78
		CUBN
		HSD17B2
		G3BP1
		BCAR4
		NUP155
		NT5DC1
		NCF1C
		ADCY7
		NBPF12
		PPP1R14A
		PELI2
		DAZ3
		SIDT1
		SNORD19B
		PMS2L4
		TPX2
		DAZAP1
		HMGCS2
		UNG2
		TLN1
		GNAL
		SCAND3
		KIAA1276
		KIAA0895L
		TPRG1L
		BTN2A1
		NSMCE4A
		IGF2BP3
		HOXD11
		MIR548H4
		UBB
		PROP1
		ZNF131
		ANKRD13B
		MIR548I4
		VCY1B
		C19orf39
		TCL6
		C1orf27
		TOP3A
		AATK
		C16orf54
		RAB3IP
		CHRM5
		FGFR1
		MSMP
		PGCP
		ATP5D
		PCSK1
		FLJ23754
		MRPL38
		SLC13A1
		MTMR1
		OR5D14
		NOC4L
		OR10AG1
		FRY
		CSF3R
		DKK2
		RHOT1
		SPPL2B
		DARS
		EPS8
		PCDHAC1
		ARL4A
		GPR153
		MIR1914
		ZNF673
		BLOC1S2
		OR6B3
		SNORA11B
		ZNF66
		HOOK3
		MGC13057
		FAM96B
		ITM2B
		BAHCC1
		OR8D4
		NASP
		MIR132
		PIK3R5
		GLT8D2
		CCDC11
		LYZL1
		PALLD
		OR5AP2
		UCMA
		SMC3
		CCDC106
		PDIA3
		ALS2CR14
		ASB13
		CECR2
		SIX5
		NT5M
		MGC45800
		TEKT1
		MGC45491
		GUSBL2
		CLN5
		BIRC5
		PNMA6A
		CHRNA5
		ZNF529
		FITM2
		SPIRE2
		SNORD58A
		MGC51338
		MKNK1
		FOXJ1
		NKD1
		CDKL3
		MGAT4B
		KIAA1715
		ZNF345
		ASB10
		TMEM63C
		RING1
		FGF17
		C21orf96
		C10orf120
		SNORA15
		METTL2B
		INE1
		TPI1
		DNAJC5
		C14orf145
		SNORD31
		AIRE
		ZNF484
		LMOD3
		DAPK3
		C3
		EMP2
		PPP2R3B
		CNO
		DKFZp779M0652
		C3orf46
		CTSL2
		APOC4
		SNORD67
		CYorf15B
		CP110
		PLEKHG7
		FAM98B
		ZSCAN16
		ASCC1
		HSP90AB2P
		OR2T1
		OTUD3
		KRT17P3
		C20orf177
		MEIS2
		PCBP4
		NFKB2
		RPLP1
		C21orf122
		HESX1
		SLC7A3
		GPR114
		SLC25A35
		CDH10
		SCP2
		SLC36A3
		IFT140
		FAM76B
		QPRT
		TRAM1
		ZNF605
		TRIM29
		OBP2A
		KGFLP2
		ATP1B4
		NUP37
		AVEN
		NPM1
		ADAM19
		FKRP
		MGC57359
		HLA-DRA
		FLJ46020
		PNLDC1
		TERC
		BARX2
		NLRP5
		PDCL2
		MIR9-1
		ZNF331
		CCT8
		PDE4C
		ADCK4
		N-PAC
		HMGN4
		EFHC1
		SERF1A
		LDHB
		PIP4K2B
		MRPS12
		C17orf69
		ERCC-00067
		MAPRE1
		FLJ90680
		TRIP12
		KCNE3
		PLD6
		MBD5
		RUNDC2A
		APPBP2
		NKAIN3
		ACTC1
		CPEB1
		INO80D
		CNTFR
		ERO1L
		RASSF5
		ZNF728
		ATAD3B
		IKZF3
		AFAP1L1
		PRINS
		NSUN5C
		DPPA5
		MIR1468
		FLJ35880
		POU6F1
		C12orf4
		SNORD114-27
		WDR6
		KDELC1
		PIP5K3
		XRCC6BP1
		WDR62
		LEMD2
		CLEC3B
		AKNA
		NDUFC1
		CRP
		ZNF79
		INPP5J
		FAM71E2
		RARB
		COG3
		IMMT
		OR1I1
		PRRG1
		HLF
		EFHA2
		POM121L10P
		ARPC3
		BRD8
		MYH13
		TMED9
		GABRQ
		C1orf141
		MMPL1
		MYH1
		MIR340
		MYH2
		GTSF1L
		CYP7A1
		ASAH2
		AURKA
		RHOBTB2
		AGTRAP
		ZNF432
		UTP14C
		GPRC5C
		C11orf68
		FUBP1
		MIR877
		MGC34800
		SMPD2
		PCA3
		MIR211
		ZNF425
		KRT17
		FAM126B
		CBX6
		MIR769
		ZNF711
		ASH1L
		GANC
		GGA1
		ZNF7
		BCAP29
		GPR132
		OR2T12
		LOXL1
		FRMPD3
		EML5
		PCDHGC5
		MIR181A2
		PGM2L1
		SULT1A2
		ASTE1
		LILRP2
		ZNF805
		KLRC1
		GDF9
		PFKL
		C6orf62
		HCK
		ERCC-00059
		OR5K1
		LIPI
		FLJ40292
		MAGEB16
		SNORA49
		TIAF1
		CDSN
		NPPA
		LSM3
		EFHA1
		ALG6
		MOGS
		CATSPER4
		FLJ31306
		TIPIN
		RBM9
		CLDN9
		CHAF1A
		C8orf13
		S100A3
		CCDC113
		ERCC-00123
		TDRD10
		C9orf7
		ST7OT2
		YWHAH
		SYTL4
		AGC1
		SNORD38B
		ZNF107
		ALDH6A1
		SNTG2
		FLJ22222
		MUC5B
		MOSPD1
		TNF
		C21orf49
		CCDC77
		MIR1197
		MIR504
		COG4
		FLJ45983
		C5orf21
		NTM
		CTAG1A
		DIXDC1
		C1orf198
		HPYR1
		FAM114A2
		NGFRAP1
		LRRC2
		CRYBB3
		HAGH
		GAPDHL6
		NCAPD3
		SNORA38B
		TXNDC3
		TMEM82
		HARS
		TMEM79
		KRTAP6-2
		MIR1265
		FLJ38377
		CCL14
		DSTYK
		PRO0628
		AP4M1
		COQ5
		TUBA1A
		COL5A2
		FLJ44674
		MGC70870
		NAIP
		DCLK2
		AGXT2L1
		C17orf89
		MEMO1
		NAPB
		FLJ14107
		FLJ30428
		C5orf46
		SOLH
		C1GALT1C1
		FLJ20309
		FHIT
		NFKBIZ
		SNORD3D
		rab1c
		CRCP
		TEX9
		CORO1C
		OR52A4
		C12orf27
		C21orf42
		MIP
		GRIA1
		FAM19A1
		PLAC9
		BTNL3
		C19orf47
		IL13RA1
		ZNF627
		NHP2L1
		ZNF593
		TRPA1
		FAM81B
		KRT8P15
		MIR548O
		GAGE12G
		GAGE12H
		SLC7A4
		H2AFB3
		KLK4
		TMEM176A
		ZNF561
		FAM90A14
		CTNNB1
		GALNT2
		HPGDS
		EME2
		COX7B
		NAV2
		WNT9A
		FLJ33360
		ANKRD17
		ARD1B
		IL21R
		ZNF781
		BRUNOL4
		C6orf48
		VEZT
		RNF150
		CCNK
		CYP2C9
		IGF2AS
		CNOT7
		DNMT3A
		GAS8
		FCAR
		LCE2B
		ORMDL1
		ERCC-00099
		WNK4
		OR51S1
		COL19A1
		ITGA6
		RIC8A
		EAF1
		IL4I1
		USP35
		TMEM72
		EIF4E1B
		USP11
		VTRNA1-2
		C12orf39
		PDCD6IP
		TRPM2
		PSIP1
		ZNF740
		AP2B1
		CHTF18
		ATXN2
		SMCHD1
		EIF2C3
		NPY1R
		MIR190
		MVD
		C11orf61
		CHDH
		PCDH15
		LGALS12
		DEPDC6
		SST
		C20orf141
		PRF1
		CDK4
		SPATA9
		KCTD17
		FAM186B
		TPPP3
		FAM86D
		PPM2C
		EDA2R
		CEBPZ
		ZNF479
		IGFN1
		LUZP2
		PIM3
		ANAPC1
		SH2D3C
		OR6C76
		TRIM42
		SNRPG
		BMS1
		HTR5A
		RAPSN
		ZNF514
		ZKSCAN1
		GAP43
		THEM4
		GNG2
		FLJ42393
		HSD17B7
		ZNF354A
		BDNFOS
		PCDH11X
		JMJD5
		PCBD2
		DMGDH
		OTOF
		RNY3
		GXYLT2
		BCAR3
		SPATC1
		DEFB121
		CRAT
		TMEM225
		FGFR4
		POR
		PPP1R14D
		TRUB1
		FAM89A
		PIK3CD
		DERL2
		L3MBTL4
		UXT
		PPM1E
		ALG11
		MIR1229
		C3orf36
		ZIC3
		LPAL2
		FAM127A
		FHAD1
		MPDU1
		LASS3
		PSEN2
		SPERT
		CHST2
		C1orf131
		ADRA1D
		NTS
		TMEM5
		RPS4Y1
		LCMT2
		ZNF223
		MIR519A2
		SNORD7
		GPR18
		GLCE
		PCDHA7
		TIMP1
		dJ341D10.1
		GTSE1
		KLF9
		UCK1
		AQP6
		RUNDC1
		RPL24
		C12orf32
		YES1
		RIPK5
		ARID2
		PPP1R3F
		LFNG
		MIR511-2
		CTSF
		ZBTB4
		C17orf57
		BNIPL
		FBXO25
		CHD1L
		MSTO1
		PDK4
		CNKSR2
		OR5H14
		NNMT
		PRAMEF21
		RHBDL1
		C17orf56
		FILIP1
		C8orf73
		B9D2
		IHPK3
		STAT1
		BEND5
		ATXN3L
		C12orf71
		JMJD2A
		RBMY1D
		POLD4
		C8orf59
		CASP8AP2
		TARBP1
		ANAPC10
		LRRC36
		FBXO30
		CDCA5
		MIR203
		LPHN3
		BMP10
		PAR1
		SLC2A1
		RPH3A
		CER1
		MIR548F1
		WFDC9
		GCDH
		HSD17B7P2
		NR2F2
		ANGPTL1
		C2orf27B
		RGS1
		ACCN4
		ARHGEF5
		OR7D2
		CCDC47
		SMAP1
		TEAD4
		C14orf21
		ZNF498
		SLC26A6
		SNORA29
		OR4A16
		FN3K
		ZNF33B
		ZNF608
		MIRLET7A1
		MOCS1
		IGSF21
		CACNA2D2
		MGC27121
		SYP
		KIAA1109
		CCT7
		ZFX
		UCHL3
		HMGCR
		CAPN8
		FLJ44054
		VPS29
		FAM21A
		GSG1L
		RAB24
		ARHGAP20
		DOCK1
		HDDC2
		FAM111A
		INPP5F
		MYBL1
		IQGAP3
		FLJ37307
		NCOA5
		CASQ1
		EMCN
		FLJ44124
		PDZK1IP1
		IL19
		CHGB
		ACOT6
		COL9A3
		DDEF2
		DIAPH3
		IFFO1
		VIL1
		CDC27
		COL9A1
		CNN2
		DBP
		COL4A2
		HAS3
		ZFP62
		SLC1A6
		BPGM
		OR10Z1
		ZCCHC6
		DTX2
		EGFL8
		GLO1
		MIR1179
		SIRT7
		FEM1C
		C11orf59
		UGT2A2
		INO80B
		PFAS
		C1orf229
		NUCKS1
		MIR302C
		EXT1
		HOTAIR
		EBI3
		VSTM2B
		ODZ3
		EFNA5
		ZNF44
		IGF2BP2
		FLJ25439
		PRKCZ
		FOXJ3
		C21orf77
		EIF5B
		LEO1
		ZIC5
		CCR6
		TSSC4
		CRABP2
		CXorf15
		BPNT1
		CHRNA6
		PLD2
		TFAM
		PCDHA5
		RALGAPB
		ALG10B
		FLJ46906
		ARX
		ANGPTL4
		LGALS7
		HCG22
		PLCH1
		OR1M1
		HECTD1
		TSG1
		VKORC1L1
		TAS2R5
		ABCA10
		INSM1
		UROC1
		C14orf39
		ZNF493
		SYCP2L
		RNASE13
		GLRA1
		MIR497
		SFXN1
		TTTY6B
		SCGB1A1
		TEP1
		FLJ23356
		BRPF1
		RICH2
		PRSS2
		TEDDM1
		ACP5
		TBCE
		AMFR
		CA4
		PLCB4
		MAPK1
		ATP9A
		FNIP2
		CORT
		HSD17B3
		HN1L
		OR4F4
		G3BP2
		GHRLOS
		RNF216
		UTP18
		DDX31
		TULP1
		NHLRC2
		HIST1H2AM
		ZNF430
		C9orf144B
		APOL5
		GNG3
		GTF2A2
		USP46
		CRSP6
		PSD
		SPI1
		DCAF6
		FAM176B
		ZC3HC1
		TMEM166
		SNORD54
		IQCE
		MGC29506
		LVRN
		SLC22A7
		THOC4
		ARL17P1
		MYEOV
		MUC6
		ADAMTS15
		TMED8
		ARHGAP1
		PIP4K2A
		RRP1
		TMEM136
		CXCR3
		ARL4D
		SH3BP5
		OR2L2
		KIF17
		TMEM203
		ZNF132
		UBAC2
		KRTAP5-8
		LYVE1
		CSMD2
		TSC22D2
		PRICKLE4
		MRPL55
		TLR7
		TBC1D21
		SMAD1
		RNASE7
		ACTRT2
		ARHGEF15
		PDLIM4
		ABHD13
		ANKHD1
		OR52W1
		MUT
		IL4
		C2orf43
		RBP2
		NAT2
		CPSF6
		PIGQ
		BRD7
		GBP1
		CEP55
		LINGO2
		OPCML
		HLA-A29.1
		KRT38
		WDR7
		AKAP12
		MARK2
		BLCAP
		SFI1
		ABCC6P2
		XIST
		HSD3B2
		OR52N5
		HMG20A
		CTSE
		CSNK1A1P
		AP1B1
		OR52A5
		DYNLL1
		PLSCR1
		HELB
		TRPV4
		ARG99
		CCDC38
		ESCO1
		C3orf26
		C14orf65
		KLB
		PID1
		RFC1
		LUZP5
		ANXA2P3
		TRNT1
		PIK3R2
		MCHR2
		CRIPAK
		DNAJC27
		GZMB
		FCGR3B
		KIAA1967
		DNAJC21
		AKR1B1
		MRPS31
		CYTIP
		LRP2
		CLEC17A
		ARSG
		FOXI3
		SEMA6D
		IKZF4
		ZCCHC17
		MYCN
		ZNF573
		GGTA1
		PCDHGA8
		RALGPS2
		SYT8
		DPP9
		GSPT1
		ARPC1B
		MSL3L2
		SNRK
		MIR320B1
		FBP1
		ZNF616
		TERT
		LACRT
		OR51F2
		MFAP2
		C10orf118
		OR1C1
		KGFLP1
		ST5
		ERCC-00143
		EGLN2
		DKFZp686K1684
		GALNT14
		KBTBD4
		CTSL3
