Names	total	elements
		DYRK2
		ZNF778
		PAGE2B
		SRR
		DNAJC7
		PLAC2
		C3orf48
		BHLHE22
		POLA1
		SNORD114-4
		CPA2
		MAP4K1
		ACCS
		C21orf74
		SV2B
		CYP2A6
		CDKN2D
		ABCA8
		VENTXP7
		PRPF4B
		PGLYRP2
		CRYBA2
		MGC3032
		LEF1
		CTPS
		SEC14L3
		PITX2
		FABP3
		CDC42SE1
		SIM1
		DPM3
		C22orf42
		TSPYL2
		COL6A2
		GPR126
		PATE2
		MIR449B
		CDH18
		RAPGEF1
		KRTAP19-7
		FA2H
		NCCRP1
		DPCR1
		MED11
		PLEKHG3
		EXOC3L2
		C19orf42
		HIST1H2BB
		PDGFB
		MOBKL3
		RFX1
		ANO2
		MIR875
		CST9L
		HLA-DMB
		SPR
		ANGEL1
		CLUL1
		ARHGEF3
		KIAA1244
		C6orf190
		NPM2
		MAN1C1
		GRIN2B
		HSPA6
		NT5DC4
		NR1H2
		SNORA53
		C3orf17
		CAPG
		TPCN2
		OR2M7
		ARSB
		TSSK3
		TPH1
		ZSCAN29
		TMUB2
		NEK1
		DPYSL5
		TNK2
		IFNGR2
		DENND4A
		PTCHD2
		PABPC1L2A
		GCET2
		EMX2OS
		UNQ6975
		STX7
		CIDEA
		P2RY2
		CHP
		IER5L
		DGKB
		MIR450A1
		RNF187
		RNU6-15
		HK1
		CDC26
		C1orf52
		UACA
		SETD5
		POMGNT1
		KRTAP4-2
		OR2T2
		GS85
		DNAJC25-GNG10
		PYCR1
		GRHPR
		CENPBD1
		MADD
		WDR42A
		TINAG
		EREG
		RUNDC3B
		C11orf55
		TCTEX1D2
		WDR60
		SNORD44
		IFNA5
		MAP7D2
		GABRA2
		C14orf166
		CYP2A13
		UGT1A4
		MAGEA5
		KCNH6
		SMPX
		C10orf95
		CCNJL
		TOM1
		VMAC
		PTX3
		CAMK1G
		MIR128-1
		WFDC13
		RCAN3
		C4orf33
		LYPLA2
		C19orf56
		FAM30A
		MGC46336
		AFM
		ACPP
		VCX
		MIR551A
		DKC1
		STAT6
		CCDC40
		SCARB1
		HERC2P4
		SYT14L
		UBD
		FLJ42562
		SLC35C2
		C6orf125
		MUC4
		MIR1323
		RAB7B
		KAT2A
		SHC3
		DRG1
		HMGB1L1
		UROS
		MFSD1
		SIRPD
		FLJ33651
		C21orf129
		SOAT1
		MRPS30
		HIST1H2AI
		EXOSC8
		KRTAP21-2
		KRT6A
		ARHGAP23
		EGR3
		TCEB3B
		SEH1L
		PRR14
		SIGMAR1
		ZBTB6
		MIR581
		TXNIP
		ZSCAN1
		C6orf160
		FBXL8
		HEBP2
		FLJ22447
		TLR3
		HMGB2
		FGF14
		KRBA2
		SNX7
		ZNF335
		HEATR1
		PMCHL2
		TOR1B
		C9orf114
		MVP
		PSTPIP2
		FXR1
		DNAH2
		CASP3
		SNORD125
		ASB15
		UBASH3A
		CUL1
		FLJ37228
		CLRN1OS
		SUCLG1
		CLK1
		PODNL1
		TAS2R16
		C1orf126
		OR10S1
		TBC1D3F
		KIAA1737
		PHRF1
		LIPM
		KIAA1324L
		PRKAA2
		UHRF1BP1
		UBE2NL
		MRPL18
		SPACA5
		HNF1A
		RBM12
		C6orf204
		OSCAR
		NPFF
		TSPAN15
		LATS2
		PGK2
		ERVK6
		MIR1227
		LRRC52
		B3GNT8
		VPS37C
		BTN1A1
		B3GNT3
		LHCGR
		CD59
		CDYL2
		SNORA22
		CCR1
		FLJ39653
		ATP5L
		C8orf47
		IGSF10
		MIR655
		ELK1
		PCDH11Y
		C10orf57
		B3GALNT1
		EAPP
		NME2
		TIMM9
		GAGE12B
		IFI6
		ZNF491
		MAPK6
		DNASE2
		WBP5
		GPR183
		KRTAP19-2
		HIVEP2
		MGC71805
		MIST
		FAM65B
		BEND2
		TXK
		PHCA
		ANAPC2
		NUBPL
		INA
		MCOLN1
		RIN3
		CLEC14A
		ST7OT4
		PFAAP5
		SYNC1
		NLN
		CD5L
		POLR2K
		UTS2
		COL28A1
		AADACL3
		FLJ39632
		HOXC12
		KRTAP3-1
		ZSCAN2
		SEC24C
		TOX4
		HSPA9
		GTF2A1L
		LSM5
		C16orf13
		RPS15A
		OR5D16
		TAF1
		GINS4
		GIMAP7
		SYT3
		C20orf7
		PIK3CA
		ATP6V1E2
		IRGM
		CKLF
		TSR2
		GRIK5
		ACSM2A
		SDC1
		FREM3
		DHX57
		C12orf37
		FAM177B
		TBC1D1
		PLAG1
		IQGAP1
		MYCBP2
		OTOS
		RETN
		MIR616
		SNORA8
		MIR371
		SLC6A19
		CCDC82
		PUS7
		FLJ42102
		SPOCK2
		SECISBP2L
		PDZD8
		SNORD114-11
		FGF2
		C8orf15
		SLC43A1
		SPRR2A
		VPS28
		FCGR2C
		ULBP2
		LRRC30
		EDG4
		OS9
		COMMD10
		AKAP9
		NGLY1
		CD63
		NCBP2
		TOP2A
		NR5A2
		WDR72
		SMAD5OS
		KLRC3
		SNX30
		PCM1
		GNPDA2
		C8orf40
		SPANXF1
		TNS4
		C7orf4
		PIGN
		OR11H1
		MIR509-3
		OR9Q1
		ELOF1
		TRIM38
		CACNA1S
		C11orf60
		FAM188B
		TXNDC14
		TMEM109
		PRSS23
		PPM1L
		RPL18
		SMU1
		CCT6P1
		CASZ1
		ATP4B
		NCRNA00087
		FAM75A2
		ABCB4
		KIAA1191
		PDZRN4
		SETDB2
		MXD3
		FAH
		SNORD68
		RABEP1
		FLJ37786
		TBX19
		DNTTIP1
		SDHAP3
		OPN1LW
		FAM98C
		LCE6A
		TSEN34
		SLC26A9
		C1QB
		LARP1B
		EDEM1
		OR2L8
		KCNIP4
		CDC73
		TUSC1
		CAMK1D
		KLF14
		GOLGA8F
		C19orf54
		DYNC1I1
		FLRT2
		WRN
		TREH
		CD48
		ERCC-00096
		MLF2
		MAP3K7IP3
		MED9
		EFCAB6
		SLC39A2
		AKT1S1
		SURF6
		COX5B
		S100A10
		PRMT3
		KCTD19
		GCNT4
		ARID3B
		MAP9
		BCDIN3D
		MBLAC2
		OTUD7B
		LCE5A
		LYNX1
		TLR4
		XG
		SYNPR
		WFIKKN2
		KRTAP4-1
		C1orf226
		CFHR2
		RGAG1
		HSFY1
		TUBG2
		C22orf34
		NEUROG1
		WDR5
		GPR142
		MYO7A
		C9orf24
		KRTAP13-3
		CAP2
		SLC41A3
		UBA5
		SFTPA2
		MLH3
		SNORD56
		SLC29A2
		MATN2
		C10orf4
		DHDH
		PRELID1
		MRPL21
		GNRHR2
		DYDC1
		C19orf24
		C9orf5
		C15orf56
		PPP1R16B
		TTC23L
		SNORD17
		C19orf23
		PGC
		CLEC16A
		HERC4
		ST3GAL3
		CT45A1
		HLA-B
		TTC6
		C7orf25
		ZNF431
		CACYBP
		GPD2
		CDV3
		GALNT11
		MYCBP
		GPX5
		MAPK15
		DAP
		SHARPIN
		ECHDC2
		CASC1
		SMA4
		RPGR
		RRM2B
		RP1L1
		CUEDC1
		FLJ32065
		HIST1H2BM
		FAM107A
		HEMK1
		NDUFA9
		PGBD2
		EFNA3
		RSRC2
		SCRIB
		EGLN3
		PITX3
		OR52E8
		PON2
		ZNF77
		GPX3
		MUC5AC
		FIS
		CLEC4A
		OR52N2
		ZNF28
		FLJ35785
		ANK3
		SNORD74
		PTP4A1
		SNORA59B
		CLRN3
		JUB
		ARSE
		RGPD8
		CLLU1OS
		OCM
		ARRDC1
		MIR298
		STC2
		MIR217
		FAM48A
		TMEM141
		DIS3L
		CTAGE1
		HDGF
		KCTD12
		ZNF326
		CSAG2
		MAGEB4
		POTE2
		MIR302D
		ADAM22
		ZNF592
		SERPINC1
		CFP
		CNIH3
		MFNG
		STX16
		PAQR9
		FEZ2
		KCNJ5
		KRTAP21-1
		TMEM48
		SAPS1
		APOA1
		KPRP
		TPSD1
		TAS2R38
		ESP33
		C10orf68
		GNGT2
		PSEN1
		DGAT2L3
		TTLL8
		C12orf47
		GPC6
		MCF2L2
		FLJ32679
		DLX1
		WNT9B
		LPAR1
		ZNF833
		CYorf15A
		RASGRF2
		TMEM31
		KIAA1641
		MGC42367
		KIAA1026
		TNFSF14
		POM121
		MGC61598
		TXNDC17
		KIAA1267
		SDCBP2
		ZFP57
		RUNDC3A
		INDO
		CASP12
		CLCF1
		CCDC112
		C2orf16
		HEYL
		TNR
		ADCY9
		GOLGA4
		SULT1C4
		SSX5
		CALML6
		CDKAL1
		RPS6KC1
		STXBP3
		DAAM1
		MIR577
		TTC16
		AARS
		ARHGAP27
		C2orf66
		MBOAT2
		LRIG2
		C7orf40
		USP1
		ACSM2B
		RNF44
		SFRS11
		IL7
		TTC7B
		ALS2CR16
		RBL1
		OR10A7
		C1orf172
		ATF7IP2
		SNORD33
		MIR216A
		KRT23
		FLJ21839
		PNKD
		OR4F6
		SGPP1
		TRIM50
		C10orf26
		NRSN2
		SPOCK1
		HMSD
		FAM161B
		HIST1H2BF
		H2AFY
		ZNF807
		MLC1
		DLG1
		GAPDHS
		OR4D1
		CYP26A1
		KPNA7
		TACC2
		DDT
		ZCCHC16
		ANKRD36B
		AHDC1
		DMP1
		GLTP
		G3BP1
		HSD17B2
		RNU4-2
		NCF1C
		ADCY7
		PLA2G2C
		PPP1R14A
		SIDT1
		SNORD19B
		HMGCS2
		TLN1
		GNAL
		SCAND3
		NKX2-5
		IGF2BP3
		ZNF131
		ANKRD13B
		DKFZP434A062
		USP47
		TCF25
		TMCC3
		VCY1B
		HCN1
		TCL6
		PAPOLA
		C1orf27
		C16orf54
		C17orf50
		RAB3IP
		UGT2B17
		MAGEA2
		HIST1H4E
		TMEM39A
		PCSK1
		ZNF181
		UGT1A1
		ANP32E
		NOC4L
		OR10AG1
		FRY
		ANRIL
		EPS8
		PCDHAC1
		ARL4A
		GPR153
		SNORA11B
		SNORD123
		ZNF66
		BSN
		CAND1
		PAPSS2
		PIK3R5
		UTRN
		CDC14A
		CCDC11
		CNN1
		PPIAP19
		UCMA
		ZMYND15
		CCDC106
		ZNF702P
		TOP1P2
		MACROD1
		CECR2
		TEKT1
		MGC45800
		ANLN
		KIAA0738
		SSTR2
		TH1L
		PPP3CA
		C6orf108
		MRPL52
		FITM2
		FOXJ1
		SNORD28
		PLEC1
		FGF17
		C21orf96
		AVPR1B
		FLJ16171
		ITGB1BP2
		KIAA1383
		PRAMEF15
		TPI1
		HECTD2
		MIR520H
		ZNF484
		CHCHD9
		APOC4
		SNORD67
		DMRT3
		PGA4
		CP110
		PLEKHG7
		LAMP3
		ASCL5
		ZSCAN16
		ASCC1
		OR2T1
		OTUD3
		YME1L1
		KRT17P3
		HNRNPR
		AADACL4
		ZNF75A
		RPLP1
		GPR114
		SLC25A35
		KL
		GNAT1
		LRRC4C
		SLC35D2
		ABHD2
		ORAI3
		SBNO2
		QPRT
		FAM162B
		TRIM29
		PSMD3
		ERCC-00144
		NUP37
		CDS1
		OTUD6B
		PDZRN3
		GPD1
		TMEM117
		ADAM19
		MGC57359
		PNLDC1
		ZNF331
		CCT8
		ADCK4
		GUCA1B
		SERF1A
		FLJ42289
		SLC17A3
		ZZEF1
		OR2C3
		FNDC8
		MIR920
		BAMBI
		MRGPRF
		APOBEC2
		PLD6
		MBD5
		LRRK2
		BACE2
		KIAA0355
		USP19
		CPEB1
		INO80D
		CNTFR
		ZNF728
		TMEM87B
		SEC11C
		SLC25A21
		TMEM33
		DPPA5
		PPP1R2P3
		RGPD5
		MFAP5
		GPR171
		CST3
		PLD1
		KDELC1
		XRCC6BP1
		ITFG2
		TRY6
		AKNA
		C10orf79
		FAM71E2
		THEX1
		CEL
		CNOT6
		KRTAP19-6
		OR1E2
		HLF
		ITPRIPL2
		ADAMTS2
		ARPC3
		BRD8
		WDR12
		SNORD114-7
		PJA2
		PKIB
		SNORD116-4
		GABRQ
		CDY1
		C1orf141
		MIR340
		MYH2
		VSIG8
		C14orf82
		AURKA
		SRD5A2
		MMP27
		UTP14C
		TBC1D9B
		RABEP2
		C10orf40
		MIR877
		MLN
		OR10J3
		MIR211
		ASH1L
		GANC
		GPR132
		ATP1A1
		OR2T12
		FRMPD3
		ZNF672
		SULT1A2
		ASTE1
		ZNF747
		LILRP2
		KLRC1
		RPL10
		PLK5P
		HNRPH1
		SNHG9
		TEX13B
		C6orf62
		OR13C9
		C1orf81
		NIPAL4
		SNORA49
		SCN3A
		MOGS
		CARD14
		CCL26
		RASSF4
		C1orf165
		LBXCOR1
		KCTD10
		YWHAH
		ZNF107
		KIAA1161
		TNF
		KLKP1
		FLJ45983
		NTM
		DIXDC1
		ASAP1
		ZNF354C
		NGFR
		HPYR1
		MEIS1
		FAM114A2
		NGFRAP1
		FLJ37078
		NHLH2
		TMEM179
		GAPDHL6
		TXNDC3
		MIR1265
		ZNF254
		PTPRV
		PAX1
		PSMC4
		TUBA1A
		MGC70870
		RAB9B
		NAIP
		EPS8L3
		MAP1LC3B
		BRSK1
		DCLK2
		AGXT2L1
		AURKAIP1
		LMAN2L
		MIR210
		FLJ20309
		NFKBIZ
		HAND2
		TEX9
		FLJ37201
		OR8K1
		GTPBP5
		BARD1
		MCFD2
		FAM81B
		CBX1
		PEX26
		PWWP2
		C1QTNF7
		H2AFB3
		REXO1
		TMEM176A
		ZNF561
		GALNT2
		MGC3731
		COX7B
		ARD1B
		FAM78A
		RNF150
		CNOT7
		FCAR
		FLJ42957
		IMPACT
		ERCC-00099
		WNK4
		OR51S1
		HNRPLL
		USP11
		VTRNA1-2
		IMPA2
		PSIP1
		SPRR4
		USP18
		ATXN2
		RAXL1
		SMCHD1
		S100B
		BMP2
		UGT2A3
		ARHGAP12
		ZFPL1
		SYT7
		CCNDBP1
		C1orf91
		C20orf141
		LST1
		NUDCD2
		ZNF790
		SPATA9
		MIR601
		OLIG3
		C20orf38
		FLJ36492
		ICT1
		KENAE
		ANAPC1
		GRM1
		GNG2
		FRS3
		HSN2
		JMJD5
		FAM26A
		PPIL5
		OTOF
		RCN1
		RRH
		TPD52L1
		OR3A1
		DEFB121
		C22orf9
		SREBF2
		DERL2
		SLC7A11
		L3MBTL4
		BRWD2
		ALG11
		FHAD1
		FAM127A
		LPAL2
		VPS53
		MPDU1
		NTS
		ASB1
		LCMT2
		ACAA2
		C16orf67
		GTSE1
		TTTY3
		FIGN
		PI3
		MRC1
		ERCC-00017
		OR5M3
		IL13
		RCC1
		CD86
		PRNT
		DKFZp779B1634
		PIP5K1C
		ZBTB4
		C17orf57
		TSPAN14
		GPT
		CHD1L
		TRMT11
		TREML2
		C17orf56
		B9D2
		CPZ
		PTTG1
		CDH29
		JMJD2A
		ERGIC3
		POLD4
		SNORA79
		GABRA1
		CARD16
		DLL4
		FLJ44477
		OR13C5
		KCNQ1
		PROCA1
		HSD17B7P2
		NR2F2
		CTTNBP2
		C2orf27B
		RGS1
		FHOD3
		PRDM1
		SMAP1
		PARP8
		SLC26A6
		C14orf180
		LINGO3
		ALS2
		MIRLET7A1
		SYP
		GLCCI1
		OLFM2
		MYO1E
		HRNR
		HMGCR
		CAPN8
		XCL1
		C14orf125
		KIAA0363
		CARHSP1
		HERC1
		FAM111A
		INPP5F
		FLJ37307
		NCOA5
		EMCN
		PDZK1IP1
		COL9A3
		DOC2A
		DDEF2
		COPB2
		GGH
		OR4X2
		COL9A1
		CNN2
		ZFP62
		PPP1R13L
		C1S
		ZCCHC6
		FLJ30679
		GLO1
		WDR61
		CD302
		MRPS10
		FEM1C
		INO80B
		TMED3
		MIR302C
		ERCC-00163
		RBM34
		EXT1
		ZNF44
		NXN
		UCKL1OS
		C21orf77
		LEO1
		LIMS3
		ZIC5
		TSSC4
		CRABP2
		BPNT1
		C1orf173
		NEK5
		PUM2
		RALGAPB
		ARX
		LGALS7
		HECTD1
		SSBP3
		ABCA10
		MIR548L
		NGEF
		RNASE13
		GLRA1
		GDNF
		FAAH2
		ZNF717
		MMD2
		SFXN1
		FLJ23356
		YAF2
		tAKR
		MIR1289-2
		CES3
		PLCB4
		MAPK1
		HSD17B3
		PYGB
		HOXA2
		TULP1
		PPP1R14B
		AASS
		RHOU
		ZC3HC1
		TMEM166
		RBM14
		C8orf46
		EIF3A
		IQCE
		MIR1302-6
		OSGIN1
		THOC4
		ARL17P1
		MAML1
		MYEOV
		RFPL3S
		RRP1
		CXCR3
		OR2L2
		TRIM66
		GPBAR1
		TMEM203
		SRPX2
		SLC25A17
		PLA2G2D
		ST6GALNAC4
		LYVE1
		HIST1H4D
		TSC22D2
		PRICKLE4
		TLR7
		TBC1D21
		FLG2
		PDLIM4
		CEACAM21
		STX18
		SLC37A2
		HSPA14
		ANKHD1
		MUT
		VPS37A
		OR10V1
		KIAA0146
		SNORD6
		HLA-A29.1
		TAX1BP3
		KRT38
		FLJ21865
		HSD3B2
		AMMECR1L
		OR52N5
		HRASLS2
		ZNF501
		ITFG3
		C10orf137
		QTRT1
		CSNK1A1P
		FBXL22
		AP1B1
		MGST2
		UBXN11
		NEK8
		EHD4
		ARG99
		CCDC38
		WNT11
		ELOVL2
		STARD4
		NLRP11
		IFNW1
		ARVP6125
		ESCO1
		FLJ35894
		TAS1R2
		C1orf65
		VAMP5
		RNU1G2
		LUZP5
		SH2D7
		MCHR2
		KIAA1967
		SMPD3
		DNAJC21
		SRD5A3
		GRID2
		HLA-G
		SHB
		S100A2
		GPR113
		ERO1LB
		SYT8
		C3orf51
		ARPC1B
		MSL3L2
		ANKK1
		OR5M10
		CMYA3
		GSDMB
		BTF3L1
		MIR320B1
		ZNF616
		CCL1
		PI4K2B
		LACRT
		OR1C1
		YTHDF2
		FLJ10986
		ERCC-00143
		GALNT14
		C3orf45
		CPLX2
		C4orf51
		MTMR15
		PHLDA2
		VWC2
		RNF133
		GGCT
		HTATSF1
		COL16A1
		NDUFA7
		JMJD4
		GPX8
		SLC29A1
		CD70
		ALG8
		DCPS
		SHOC2
		MRGPRE
		HHLA1
		A2LD1
		SSR1
		UCHL5IP
		RGNEF
		FAM48B1
		PDE4B
		FAM113A
		FAM7A2
		CCDC87
		CCDC55
		TCTE1
		NLRP4
		HNRPK
		LRIT2
		DPEP1
		PGA5
		TMEM14D
		OAZ3
		TMEM87A
		TIGA1
		CA3
		NCRNA00028
		DNM1P35
		ZNF143
		TIPRL
		OR5B17
		GOSR2
		UBE2Z
		DHRS4
		SEZ6L
		C20orf20
		GRM7
		TMEM123
		ALDH1A3
		MGC62100
		PEX5
		MIR1912
		PPP6C
		ZSCAN23
		SMG7
		PSMC5
		TTTY9A
		LOXL4
		LOX
		FIZ1
		BAG5
		SNORD45C
		FAM71F2
		BUD13
		LAMB2
		TGFBR3
		MGC2752
		MAGED4
		SRPR
		C17orf81
		MSLNL
		RIPPLY1
		IL32
		RPS6KA1
		C16orf80
		C9orf53
		SPSB1
		GORASP2
		USP36
		NUDCD3
		SYCN
		NDRG4
		FAM118B
		C14orf53
		SLC35F2
		IGBP1
		SNORA36A
		WDR48
		ELA2A
		ACACB
		USP12
		STXBP1
		WBP11P1
		FLJ40448
		FLJ26056
		gm127
		ASPHD2
		FCGR1A
		DLC1
		PPIC
		PPP1R1A
		SELM
		BAPX1
		C9orf40
		RORC
		NMU
		PNPLA7
		KCNH7
		AZI2
		MANSC1
		FAM104B
		ANKRD33
		STX1B
		SNX12
		KMO
		FAM100B
		NUDT4
		C6orf61
		KIAA1128
		METTL11B
		RAB9A
		RUFY3
		ERI3
		CLDN1
		VRK3
		MIR27B
		GDF1
		C8orf30A
		REN
		PLEKHG1
		MIR422A
		NSUN7
		C5orf22
		C21orf90
		SBSN
		FGF21
		IFP38
		SIAE
		SNTB1
		TXNL4B
		DDX25
		FAM57B
		NPVF
		MTIF2
		FLJ44112
		TOLLIP
		NOD2
		CLEC12B
		IL21
		LTK
		HTR2A
		BEND3
		KIAA0427
		HSDL2
		AKR1A1
		BAALC
		ANXA7
		SERP2
		MORF4L1
		GAPDH
		HSPB7
		TLR2
		ZNF233
		ELK3
		CBLC
		KRT84
		RSL1D1
		ANKMY2
		MIR512-2
		SEC24A
		POLR2E
		PMCHL1
		MACROD2
		IL18R1
		EPHA8
		TIMD4
		LYPLA2P1
		ARMCX4
		LDOC1
		HGFAC
		REG3A
		CTTNBP2NL
		PARP9
		RGS7BP
		MMP10
		BACH2
		ME1
		TCN2
		CDA
		OR1S2
		NCRNA00160
		PPP2R3A
		CTRB1
		ZFP42
		HAVCR2
		MIR367
		MESP2
		C14orf106
		FLJ41046
		ISG20L1
		C2orf40
		C7orf64
		PBX2
		TRIM36
		RALBP1
		SIK1
		EVPL
		TTTY4C
		HSD17B6
		FAM45A
		MIR376C
		SFRS17A
		SOX2
		SCO1
		FAM139A
		KAT2B
		ESPNP
		VISA
		GNPTG
		SLC6A3
		TMEM54
		APC2
		STT3B
		SYAP1
		SLC19A2
		DUSP13
		FANCG
		C14orf153
		CCDC24
		MYADM
		SLFN12L
		CCDC13
		SCN3B
		OAT
		PCP2
		PPPDE1
		FLJ46230
		TEX264
		E2F8
		C20orf175
		CCDC25
		ERCC-00028
		TSPAN11
		TMEM130
		FIBP
		SLFN14
		TBCB
		DHCR24
		HPN
		PVRL1
		TAS2R60
		WASL
		CHMP4A
		ZNF364
		COL22A1
		MRPS35
		C21orf124
		MIR764
		FAM5C
		PLCB2
		FAM151B
		TOPBP1
		MIR1470
		HOMER3
		HCG3
		CYTSA
		VCPIP1
		KLHDC4
		SQRDL
		BAI3
		GALK1
		DPYSL2
		GOLM1
		SOX13
		KCTD15
		GK
		SLCO1B3
		CXorf24
		PTPDC1
		PAX4
		GIMAP8
		KDELC2
		NLRP3
		RAB8B
		MED29
		TAF7
		BTNL9
		FLJ36116
		AMBP
		NAPSB
		ZYG11A
		SOX21
		SNORD116-13
		POU3F4
		SLC22A18
		FLJ27465
		SLC23A2
		ARHGAP30
		OR4D9
		SLC44A2
		LYSMD4
		ERCC-00069
		FLJ40473
		C10orf46
		TCHH
		WFDC5
		C12orf34
		KIAA1430
		WDR8
		ACAT1
		MEOX1
		ADAMDEC1
		C7orf26
		UCHL1
		POU1F1
		PLK1
		KRT39
		ZNF397
		DAP3
		ZC3H7A
		FAM75C1
		ANXA13
		PSMC2
		PCDHA4
		MYH16
		OR2J2
		AQP10
		LPGAT1
		HCG2P7
		FOLH1
		MAPKAP1
		CHST1
		SLC16A12
		UBQLN4
		PIAS3
		SRI
		HDAC5
		HLA-E
		EVC2
		MIR525
		YWHAE
		GSTA4
		CES4
		ADIG
		MIR320B2
		LMBRD1
		GRIPAP1
		PRPF19
		SEMA3A
		CTGLF1
		EIF4EBP3
		HSPB3
		CCDC26
		PQBP1
		KRTAP11-1
		TSPAN8
		STOML1
		ACOX1
		TLX2
		UHRF2
		C9orf9
		LRRC17
		S100A5
		AICDA
		HIST1H4G
		GOLGA2L1
		RNF180
		GPR148
		NUDT7
		MYEF2
		MEF2A
		ANGPTL7
		TAF2
		FAM7A3
		CACNG7
		STIM1
		TBX2
		RPS3
		RAI14
		P76
		SCARNA4
		HIST1H2BC
		SGCB
		FAM135B
		PPAPDC3
		MGC52498
		TSC22D3
		RAB11FIP2
		TRO
		BNIP2
		ARGFXP2
		ZNF707
		PTRH1
		FUT6
		PRR10
		AIM1L
		ITSN2
		C21orf94
		CDX2
		ACTR1A
		TMEM44
		DSG2
		GYPE
		C9orf128
		MMAB
		DC36
		HTR3C
		SYCP1
		IFT80
		CXCL11
		MPV17L
		SPEM1
		GNB1L
		NUDT18
		SMC4
		SNORD30
		RGS19
		SFRS3
		NUPL1
		ZNF138
		MIR548N
		MGAT5B
		DUSP26
		C1orf51
		HOXA3
		LITAF
		RNASE10
		ZW10
		C12orf29
		CPNE2
		FBXO33
		UHMK1
		DUX2
		ELOVL7
		RNF20
		FGF19
		LY6G6C
		PPP3CC
		USP9X
		EGFL7
		S100G
		USPL1
		C4orf48
		NCRNA00093
		FLJ33708
		TCAM1
		MIR297
		KRTAP5-4
		ARHGAP28
		C14orf105
		SLBP
		FLJ40411
		KCNB2
		FAM149A
		SPINT3
		MGC15634
		RPS2
		NDUFA4L2
		NBPF1
		LEPROT
		WDR24
		TNFRSF4
		SS18L2
		SLC9A7
		SLC22A11
		CSK
		RAB27B
		ZNF236
		GABRB1
		GSTO2
		MRRF
		PRKAB2
		RAF1
		SUB1
		ANO1
		FURIN
		ZNF281
		ADH7
		KIR3DX1
		INSL5
		LMBRD2
		NALCN
		GAGE4
		NACAP1
		FN3KRP
		KRT76
		PRUNE
		CFHR4
		C21orf57
		TMC8
		FCER1A
		HIGD1A
		ADRA1B
		DPY19L2P4
		LPCAT2
		S100A14
		ZNF221
		CLDND1
		C20orf3
		GDAP1
		GH2
		PCDHB2
		RBBP4
		AMY2A
		REV3L
		DUOXA1
		PDPR
		DDX60
		HSD3B1
		TNNI2
		XKR7
		C8orf71
		CYC1
		FER1L4
		ERCC-00083
		NYNRIN
		DISP1
		HMP19
		PRB2
		TTBK1
		DENND4B
		GPN3
		STARD3NL
		TNMD
		MYH10
		RPS26
		SPATA6
		C18orf22
		MAK10
		MIR548F3
		TMEM9B
		C14orf159
		HSF4
		MAP6D1
		NCRNA00113
		ASCC2
		KIF2C
		GFM1
		RAB11FIP3
		MEGF8
		SPEN
		CNTNAP4
		DRAM1
		RBMY1A3P
		PPP2R2C
		TUBA3D
		ZNF167
		DEFB104B
		LHX8
		TBX1
		OR13C3
		CD300LG
		THEM2
		SFRS2IP
		ATF5
		SPTBN5
		PLEKHA1
		SLC4A2
		POTEA
		MIR1258
		HEATR4
		TRIM69
		C12orf68
		JPH4
		PDCD2L
		GALNT7
		MAN2A1
		OBSCN
		CLCA2
		SLC9A11
		C6orf64
		ESD
		NAT13
		IL1RAP
		PRKAG3
		NT5C1B
		RALGDS
		ASPHD1
		ARFGAP2
		C7orf27
		RNU4ATAC
		CIR1
		ANUBL1
		SNORA38
		SEMA3B
		ANKRD24
		TMEM80
		KIAA1875
		KIAA1285
		RBPMS2
		DDX46
		SH3TC1
		MIR197
		NSUN3
		C1QTNF9
		GOPC
		RP2
		SERPINF2
		PICK1
		FLJ45684
		PEX6
		BAT3
		DCAF16
		UBAP1
		ZFP82
		CPPED1
		C3orf75
		IQCB1
		ERCC-00108
		LAMA5
		PMS2L11
		ADPRHL1
		AKAP4
		ATF4
		HEG1
		LIN28
		RGS9BP
		ALS2CR11
		INO80C
		FAM19A3
		FUT10
		KRT81
		PSMC1
		Septin 1
		OR2D2
		LAMC1
		M6PR
		MIR1206
		ZNF521
		PDCD10
		OR2T34
		RPRD2
		TMPRSS2
		SIGLEC6
		SNAI3
		ALKBH4
		TFG
		KRTAP10-11
		BATF
		SNAPIN
		GMEB2
		ANP32D
		FBXO43
		MIR15B
		EIF4G1
		UBE4A
		KCNJ14
		TRPM4
		MX2
		FAM169B
		HSP90AA1
		FLJ21511
		CREB5
		LEAP-2
		C21orf100
		HLA-DRB6
		EFCAB4B
		PHLPP1
		ACSS2
		SIAH1
		FLJ36144
		SH2D4A
		KIAA0040
		EIF4B
		DDX55
		RPS15
		FERMT2
		PHLDB1
		PSMA4
		SLCO4A1
		SLC37A4
		AFG3L1
		BAGE5
		MFSD6L
		H2BFM
		VEZF1
		OR2M5
		ASXL3
		MYLIP
		SMYD4
		FAM103A1
		MFAP4
		NBEAL2
		PHF17
		DEFB106A
		PRKRIR
		PLA2G2F
		TCP11
		RARA
		FASTKD3
		BDH1
		MED4
		FLJ35934
		RNF220
		TRABD
		SHCBP1
		SFRP5
		TAF6
		IKZF2
		FLJ44082
		UROD
		TTLL12
		SERPINH1
		FLJ39080
		LAYN
		PPARA
		ATP5SL
		SCFD2
		FAM83G
		MN1
		CYP4X1
		PNRC2
		IL2RA
		PLDN
		NSF
		TMSB15A
		ZNF597
		LONRF3
		SLC5A12
		BACE1
		INHBA
		METTL9
		S100A4
		PLCB1
