Names	total	elements
		TMEM199
		REM1
		FKBP9
		NPS
		ZZZ3
		ZNF436
		PJCG6
		NUDT15
		CXorf45
		NMD3
		CCDC73
		SYT9
		BAX
		CP
		RPS26P10
		LCE4A
		ZNF562
		AHSP
		USH1C
		STX4
		TPPP2
		WAPAL
		CXorf12
		GRAMD3
		CSF2RB
		SNORD8
		C15orf40
		PNPLA2
		ADRBK2
		GPLD1
		TOP1
TC	1823	FARP1
		SNORA42
		A4GNT
		MGC33556
		NHEDC1
		ECHS1
		VPS4A
		C1orf85
		TMSB10
		CHD8
		STYK1
		SLC6A11
		TOP1MT
		MYO9B
		C17orf41
		ZNF446
		REEP6
		NCRNA00081
		TMX4
		DIRAS1
		MIER1
		KCNK3
		FGR
		COX15
		DEFB133
		MIR1246
		WSCD1
		TNS3
		PPCS
		FLJ26850
		LY6K
		KIAA1199
		C15orf41
		TP53AIP1
		ACTR8
		RUNX3
		POU3F1
		PHLDB3
		TEK
		FOXK2
		PDCD5
		DGUOK
		RAB33B
		NUDT1
		VGLL3
		MIR630
		MIR220C
		GFPT2
		SIRT6
		ARHGEF9
		DNAJC15
		STAU2
		ROR2
		BUD31
		ZNF385B
		APOE
		SFRS14
		TUBB2C
		RNF4
		SLC6A7
		TP73L
		PANX3
		FNDC1
		LCMT1
		MIMT1
		MAPBPIP
		SPANXN4
		MLF1
		DUSP5
		MIR1200
		IMMP1L
		CXorf56
		CLCN4
		C16orf35
		DNAH11
		DDX18
		ZBTB11
		ADAM23
		NCDN
		MIR1185-1
		FLJ37587
		NUCB1
		CENTA1
		ARL16
		SNX25
		FLJ45974
		DOHH
		ABHD12
		FLJ39739
		C1orf152
		IL6R
		FAM10A4
		VPS25
		UBN2
		HIST1H2BJ
		GLG1
		FLJ45256
		PSG3
		KCNQ5
		RPUSD3
		C2orf34
		MAK16
		NBPF3
		PRR5
		REM2
		SF3A3
		MIR206
		SLC3A1
		FAM108A1
		FHL1
		AHR
		MAD2L1
		DLEC1
		ATP10A
		C16orf62
		REXO1L5P
		LUZP6
		PSMF1
		CYP4A22
		SEBOX
		MIR376A2
		MT1G
		MGC39545
		ZNF667
		TFEC
		GPBP1L1
		KCNJ6
		FLJ12684
		ZNF146
		ZAN
		ZNF487
		KIAA1908
		PDGFRB
		DTNB
		OR56B4
		CARD9
		NSBP1
		DNAJC9
		CAMK2B
		ERMAP
		MYF5
		GRHL1
		WDR65
		MYCBPAP
		ATP2B2
		TCP1
		CFC1B
		ZNRF4
		LXN
		TLK1
		TBC1D3B
		PI15
		ELAVL2
		EIF3D
		FAM161A
		KLHL28
		XKR9
		TMEM189
		MIR519D
		CNTNAP3B
		TNFRSF17
		SDR16C5
		PLA2G4C
		ABCG8
		TPTE2
		TLX1
		SNORD45B
		SECTM1
		DOPEY2
		SDHD
		SEPHS1
		PLRG1
		ELP2P
		INPP5B
		C15orf38
		RBMY2FP
		MAP3K7IP1
		OXA1L
		GK5
		NUDT22
		ZNF750
		CSNK2A2
		BAIAP3
		RABGGTB
		C2orf53
		YPEL1
		SLC48A1
		FLJ10661
		NDUFAF1
		PTPN4
		FOLR2
		HS3ST5
		MIR361
		MIR943
		XRCC1
		SETBP1
		DMBX1
		MME
		SHANK3
		CPO
		UNKL
		ZNF839
		POP4
		C21orf2
		VCP
		GBX2
		SLC14A2
		SLC25A39
		C10orf114
		ZC3H11B
		SPHAR
		PCDHGA4
		MRPL37
		PANK3
		C1orf135
		USP51
		MMP1
		HMGXB4
		SERPINA4
		DDX50
		ZNF75D
		STMN1
		BLVRB
		PQLC3
		MIR326
		PRRX2
		STK39
		C20orf112
		WFS1
		TAAR6
		DEFB4
		KIF23
		DEPDC1
		PRSS42
		GRAMD1C
		MIR517B
		CNBD1
		AAAS
		FAM87A
		ABCD3
		CACNA1C
		C9orf46
		ZNF84
		PPP1R15A
		FCGR2A
		MIR641
		MAN1A1
		MIR583
		MIR195
		MIR524
		C17orf74
		UNCX
		RMND5A
		MIR1269
		LPAR3
		LMNB1
		CKMT1B
		NRN1
		F13A1
		GIPC2
		FLJ44048
		MMP8
		ACY1
		TXNL2
		NTRK2
		IL10
		OR5K4
		SPANXN5
		C10orf62
		DPM1
		FLJ20850
		SHQ1
		BIRC6
		SLC8A2
		ITGAD
		ADHFE1
		PADI4
		NETO1
		KLHDC3
		SFTA3
		CYB5B
		PACS1
		CAPN2
		FXYD5
		CHD2
		FZD5
		ZNF10
		LQK1
		GTF2IRD2B
		ABCB9
		MXRA7
		LRRTM2
		KCNA3
		CLDN14
		ERP27
		CD28
		ZNF624
		ZNRF3
		MINPP1
		NOD3
		C18orf55
		OAS2
		CAPN11
		DEGS1
		TCERG1
		SP140
		KLF17
		VCX3A
		TMEM167A
		C7orf61
		CMAS
		ZNF433
		UBE2H
		CDC42EP5
		CCNE2
		MGC24103
		DAXX
		RGS13
		CCDC136
		GSTTP2
		IMAA
		MVK
		RBM5
		CDK7
		SNCG
		FLJ34690
		PRKRIP1
		TMEM200C
		HIPK4
		MCM4
		ZBTB10
		CXorf59
		LRMP
		CEP192
		C17orf98
		B3GALT6
		HADHB
		BAHD1
		ARMS2
		DGCR14
		PAN3
		KTI12
		MED15
		CLCN3
		UNC50
		PGR
		CROCCL1
		PPP2CA
		SNX22
		SDC3
		FLJ16124
		RPUSD2
		SYNJ2BP
		E2F2
		POLH
		FILIP1L
		PRAC
		KILLIN
		NT5C3
		TNFRSF18
		NEURL4
		ARG2
		JARID1A
		FAM62B
		ELA3A
		MAN2B2
		MT1F
		JUP
		RAB40C
		RAPGEF5
		C1orf194
		CASKIN2
		LRRN4CL
		B3GNT6
		C9orf69
		MGC27382
		ZNF550
		TRAF3IP3
		EDG7
		SH2D4B
		OR8H2
		RNF10
		JMJD8
		TCEAL3
		KRTAP4-7
		ZCCHC13
		C20orf194
		SOSTDC1
		HOXC11
		DOK5
		C3orf65
		ZMIZ2
		ADRB3
		SNORA33
		MRPS6
		KCNQ3
		NMT1
		CFDP1
		C20orf199
		PROX2
		MYH4
		SLURP1
		NEURL1B
		MAPKBP1
		HLA-DOB
		C1orf170
		TPPP
		GSTM5
		EIF3E
		RAB28
		FLJ45422
		TLK2
		CNOT3
		SFT2D2
		HOXA6
		CPT1A
		EIF3CL
		C21orf24
		FAM47E
		MYL6B
		S100A12
		SLC13A3
		SPRED2
		SLIT2
		C20orf106
		SNORD79
		KISS1
		ZNF804A
		PTCHD1
		CRLF2
		WRB
		MAP1S
		SLC45A1
		BCYRN1
		LIPL2
		FBXL4
		MAPK4
		SFXN5
		HNRNPU
		ATXN2L
		OR52N4
		RPL38
		ZBTB32
		ANKRD34C
		GDF5OS
		ADAM2
		TBC1D8B
		KCNE4
		TRIM5
		ARID1A
		SLC38A11
		RCN2
		FLVCR2
		ALPL
		FOLR3
		BTAF1
		TFAP2E
		RHBDD1
		GBX1
		PAGE3
		MAPK8IP1
		SNORD114-13
		IGFL1
		MYB
		LCE1F
		SLC44A4
		ESM1
		RCN3
		GMPR2
		OR2T33
		DNASE1
		ZNF554
		RPL10A
		ARV1
		IER2
		COX5A
		MACF1
		WWC2
		MPPED2
		METTL11A
		PRDM14
		LAMA2
		MNAT1
		MBNL2
		ARVCF
		NID1
		ATXN7L1
		C8A
		GPR107
		HOXC13
		B3GALT3
		ECHDC1
		UCN
		CPSF4L
		AMBRA1
		NRM
		OR6C70
		THOC5
		FBXW8
		C18orf8
		FKBP7
		TRPM8
		TTF2
		TIGD6
		CRY2
		TOP3B
		RXRA
		BCO2
		GVIN1
		MSL3
		C10orf61
		ARHGEF12
		CD55
		UAP1L1
		RALY
		YARS2
		AQP7P2
		HTR2C
		OR51Q1
		TSGA14
		NEK4
		C1orf227
		ATP11A
		SNORA21
		FLJ10357
		LEPRE1
		GNPDA1
		CYSLTR2
		WIZ
		MGAT1
		EXD2
		KIF11
		SKP2
		PTHLH
		PCDHB8
		MIR27A
		LRRC37A2
		OPN4
		LMF1
		GNG10
		TNNC2
		C1orf123
		SLC25A44
		TEX261
		HEPN1
		KRTAP5-9
		ETS2
		IFFO2
		EXOSC10
		ECE2
		FAM24B
		GTPBP3
		MIR548A2
		PLEKHG2
		CCNB3
		RNF113B
		AQP4
		CEACAM18
		CXorf67
		SMC1A
		TP73
		TP53INP2
		PUS1
		CRHR2
		RUNX1
		ZNF765
		GAGE12J
		APBA2BP
		BZRPL1
		TEKT3
		CDR2
		SELE
		MIR486
		FAM171A1
		MSI1
		PLAGL1
		PCDHA11
		FAM188A
		FLJ44379
		ZNF778
		PIK3C2A
		IFITM2
		CDH17
		LYRM5
		OR6C6
		FLJ00312
		C9orf6
		NDUFS2
		KIAA1843
		SLC22A1
		KCNQ1OT1
		MAPK14
		PLA1A
		RNF113A
		RNY1
		CDADC1
		MIR448
		DKFZP564O0523
		CNTF
		MIR1286
		MAPRE3
		MYCNOS
		SLC1A2
		RNF19B
		KLK2
		KCNK17
		HOXA10
		SAMD9L
		OR2AK2
		UNK
		EXOC8
		C14orf143
		PRG1
		SAMD1
		MIR99B
		PEX13
		ATP5S
		KRTAP13-4
		ROBO1
		ORAI1
		SPIN4
		AMPD1
		MPP2
		CAP1
		SEZ6L2
		RNASE9
		GUCY2D
		PAK3
		DPPA3
		VPS33B
		GALNT12
		FLJ32214
		HRB
		ATP1B2
		RBX1
		PYCR1
		TSNAX
		TIE1
		MIR30C2
		HSGT1
		TMED5
		RNFT2
		ZSWIM6
		CALY
		SSTR3
		RDH16
		AATF
		TMEM106A
		CENPN
		C1orf87
		G0S2
		RRP1B
		RIOK3
		MARLIN1
		SCARB1
		TTC7A
		GOLSYN
		RPL6
		NFIC
		H2AFZ
		DEFB131
		NUP50
		SULT4A1
		HAVCR1
		C7
		RQCD1
		MTUS1
		POLQ
		TNFRSF12A
		ZNF184
		SERPIND1
		PABPC4L
		OSGIN2
		CRISP3
		C1orf113
		OPALIN
		EIF5AL1
		PTBP1
		BRD1
		CSRNP3
		CDC2
		LSS
		DMRTA2
		OR8G5
		FAM120C
		ENTPD5
		LY6G5C
		TUBE1
		C11orf82
		MGAM
		FASLG
		COL3A1
		GTPBP8
		RGS5
		UBXN8
		EPPK1
		KRTAP12-1
		PCDHA10
		SPAG17
		MIR596
		INSIG2
		TMEM150C
		MIR148B
		FUT1
		SCYL2
		DDX12
		PILRB
		DNMT3L
		MIR636
		CMTM2
		FDX1L
		OCIAD2
		ATP6V1B2
		MAGEA2B
		ERP29
		MOBKL1A
		PTPRN2
		CLDN5
		CHM
		SH3BP5L
		TMPRSS9
		USP31
		NOP56
		HIVEP2
		TATDN2
		SNPH
		CLEC14A
		HIBCH
		PALB2
		FAM90A10
		LY75
		PABPC1L
		ANKFN1
		NME7
		NQO1
		CYP3A7
		SLC35E4
		GTPBP4
		MIR488
		MIR934
		SYT3
		CCDC53
		SDC1
		IGFBP1
		IFI44L
		SLC1A1
		C13orf30
		ACSM4
		PTPN21
		PMP2
		SLC4A9
		FIGNL1
		ZNF773
		TRIM75
		KRT18P19
		XPO1
		TUBB6
		KCNN1
		C3orf31
		C21orf136
		ING4
		C15orf53
		SPRR2A
		DPH2
		GAGE12I
		COG5
		NGLY1
		CST6
		GYPB
		NR5A2
		JSRP1
		CYP4Z2P
		FLJ20464
		TSG101
		ATRIP
		ABHD3
		PSMA7
		TUBG1
		IRX2
		PLAGL2
		CACNA1S
		SLC25A6
		CCBL1
		NHLRC4
		DCAMKL3
		MIR503
		WNK3
		ABHD12B
		DUT
		SEMA4G
		PANX2
		OR4C15
		GOLGA8F
		EIF3L
		GDI2
		SCML1
		RHBDF2
		RNF144
		ERF
		TDGF1
		THOC6
		PRDX2
		FLJ34047
		CDKN1C
		USP17L5
		FAM83F
		TRMT12
		RAB12
		BSCL2
		ERCC-00061
		C5orf48
		SERPINA13
		C18orf25
		UBQLN1
		GLB1L3
		RANBP10
		SFRS18
		CD96
		ERCC-00004
		MOS
		ANGEL2
		TMEM213
		ORAI2
		IL33
		COBL
		TLE6
		HERC4
		ADAD2
		ZNF98
		NIT2
		CCDC5
		FLJ20699
		PIGO
		FABP4
		LYRM4
		CSRP2
		PATE3
		DDX58
		SMA4
		COL6A3
		GPRIN3
		E2F6
		EGLN3
		PITX3
		NOV
		MRPL42P5
		GRM4
		ULK3
		ENC1
		GH1
		KRT5
		SIX1
		CDH12
		SHC4
		OR11A1
		TNXA
		SGCE
		PTPLAD2
		GPRC5B
		MIR2115
		KITLG
		WDR52
		IL20RB
		KIAA1545
		PLEKHM2
		ALDH3B1
		THSD4
		CDC5L
		PEG10
		KHDRBS1
		ESP33
		APLF
		C1orf97
		SNED1
		ZNF833
		KPNA6
		C11orf46
		LRRC37A
		FLJ32658
		LCE3C
		RNU1-3
		FBXO32
		TRIM15
		TRIM25
		C14orf165
		HEYL
		OR10G2
		PCGF1
		ECD
		MIR577
		FOSL1
		MIR553
		PRHOXNB
		TRAP1
		SFRS11
		ATF7IP2
		EEF1G
		FLJ43681
		PTGIS
		ZNRF1
		PPIL6
		HHATL
		GNL2
		PFDN2
		C19orf59
		CNOT6L
		MIR663B
		ITPR3
		PTPLA
		KCNJ2
		MT1B
		KRTAP2-2
		SLC4A1
		RTKN2
		MIR1289-1
		RNF38
		HSD17B1
		KLHL2
		TMEM151A
		NBPF12
		TPX2
		KIAA0895L
		TPRG1L
		AATK
		MSMP
		PGCP
		ATP5D
		RPS5
		OR5D14
		DKK2
		PCDHAC1
		ZNF673
		BLOC1S2
		HOOK3
		OR8D4
		ACSBG2
		PALLD
		IQCF2
		OR5AP2
		ALS2CR14
		SIX5
		CLN5
		PNMA6A
		CHRNA5
		ZNF529
		MKNK1
		FOXJ1
		TMEM63C
		LAIR1
		METTL2B
		LMOD3
		EMP2
		CNO
		HNRNPR
		MEIS2
		C21orf122
		GPR114
		CDH10
		SLC36A3
		FAM76B
		TRAM1
		FKRP
		FLJ46020
		TERC
		BARX2
		PDE4C
		LDHB
		PIP4K2B
		MRPS12
		ERCC-00067
		MAPRE1
		KCNE3
		ERO1L
		CNTFR
		AFAP1L1
		NSUN5C
		NAG18
		FLJ35880
		MFAP5
		SNORD114-27
		WDR6
		PIP5K3
		WDR62
		LEMD2
		CLEC3B
		NDUFC1
		HLF
		POM121L10P
		TMED9
		MMPL1
		GTSF1L
		RHOBTB2
		ZNF432
		UTP14C
		GPRC5C
		C11orf68
		MGC34800
		SMPD2
		PCA3
		MIR211
		CBX6
		VAMP4
		DGKD
		LOXL1
		EML5
		MIR181A2
		ERCC-00059
		LIPI
		FLJ40292
		MAGEB16
		NPPA
		LSM3
		EFHA1
		ALG6
		CATSPER4
		CHAF1A
		PLA2G6
		ERCC-00123
		CCDC113
		ST7OT2
		SYTL4
		ALDH6A1
		CCDC77
		C21orf49
		CRYBB3
		KRTAP6-2
		FLJ38377
		CCL14
		PRO0628
		AP4M1
		COQ5
		FLJ44674
		MEMO1
		C17orf89
		FLJ14107
		SOLH
		C5orf46
		C1GALT1C1
		OR52A4
		C19orf47
		ZNF593
		MIR548O
		BMP7
		TMEM176A
		CTNNB1
		HPGDS
		EME2
		ANKRD17
		C6orf48
		BRUNOL4
		CCNK
		IGF2AS
		DNMT3A
		GAS8
		COL19A1
		EAF1
		USP35
		TMEM72
		TRPM2
		PDCD6IP
		ZNF740
		AP2B1
		EIF2C3
		MVD
		MIR190
		PCDH15
		C11orf61
		ZFPL1
		KCTD17
		FAM186B
		FAM86D
		EDA2R
		IGFN1
		PIM3
		SNRPG
		HTR5A
		FLJ42393
		PCDH11X
		BDNFOS
		DMGDH
		RNY3
		GXYLT2
		PPP1R14D
		ZWINT
		FAM89A
		PIK3CD
		PPM1E
		C3orf36
		LASS3
		SPERT
		C1orf131
		TMEM5
		RPS4Y1
		SNORD7
		GPR18
		TIMP1
		UCK1
		MRPL9
		RUNDC1
		RPL24
		YES1
		RIPK5
		PPP1R3F
		LFNG
		CTSF
		FBXO25
		CHD1L
		PDK4
		CNKSR2
		OR5H14
		PRAMEF21
		C8orf73
		B9D2
		STAT1
		BEND5
		C12orf71
		TARBP1
		LRRC36
		MIR203
		LPHN3
		CER1
		ATP2A3
		MIR548F1
		WFDC9
		GCDH
		CXCL17
		ANGPTL1
		TEAD4
		C14orf21
		SNORA29
		IGSF21
		CCT7
		ZFX
		UCHL3
		CAPN8
		VPS29
		IQGAP3
		CASQ1
		FLJ44124
		IL19
		CHGB
		ACOT6
		DIAPH3
		VIL1
		IFFO1
		GPC4
		COL4A2
		ZFP62
		C11orf59
		PPIL3
		EXT1
		EFNA5
		FLJ25439
		CCR6
		TSSC4
		IFNA7
		BPNT1
		PLD2
		FLJ46906
		ARX
		ANGPTL4
		PLCH1
		OR1M1
		NAMPT
		VKORC1L1
		TAS2R5
		INSM1
		ABCA10
		MIR497
		TTTY6B
		HMGN2
		TEP1
		BRPF1
		RICH2
		TBCE
		ATP9A
		CORT
		HN1L
		GHRLOS
		RNF216
		C9orf144B
		APOL5
		GNG3
		DCAF6
		LVRN
		BOK
		MUC6
		ADAMTS15
		TMED8
		RAX2
		PIP4K2A
		DOK1
		TMEM136
		SH3BP5
		KIF17
		ZNF132
		CSMD2
		TSC22D2
		TBC1D21
		SMAD1
		MRPL55
		POLDIP2
		OR52W1
		C2orf43
		NAT2
		CPSF6
		WDR7
		MARK2
		AKAP12
		BLCAP
		SFI1
		ABCC6P2
		AMMECR1L
		HMG20A
		PLSCR1
		C3orf26
		KLB
		RFC1
		ANXA2P3
		PIK3R2
		CRIPAK
		GZMB
		KIAA1967
		MRPS31
		LRP2
		CYTIP
		ARSG
		SEMA6D
		FOXI3
		ZCCHC17
		RALGPS2
		LACRT
		OR51F2
		MFAP2
		KGFLP1
		EGLN2
		FLJ36166
		DEFB118
		POLE4
		CSPG5
		SLC35D1
		COL16A1
		ST3GAL4
		DCPS
		REG1A
		CYB5R3
		FAM48B1
		C17orf102
		SNRNP35
		ZNF507
		GLIPR1L2
		C1orf54
		TMEM14B
		IQCF3
		HNRPK
		TFPI
		UBE2MP1
		PGA5
		FABP6
		MLL5
		CYP17A1
		TWIST2
		CD209
		SNORA6
		NRIP2
		TNNI1
		DDX1
		DSCR9
		FLRT3
		ZNF772
		COL4A1
		SLC25A10
		C4orf6
		ICA1
		FLJ12331
		EPS8L2
		OTUB1
		TMEM115
		PURB
		SNORD117
		MIR455
		TATDN3
		PDCD1
		GRIN3B
		ATP6V0A1
		EID2
		OR51D1
		KCNN2
		ZNF32
		LAMC2
		PIAS4
		C1orf137
		S100PBP
		ABCA2
		DOK2
		PRKCH
		WDR48
		RASSF8
		AGPAT5
		FGD3
		CD22
		KATNAL2
		GRAP
		SNHG1
		ANO8
		RUFY3
		NFKB1
		ABCC1
		MIR27B
		DUB4
		REN
		C9orf169
		SNRNP200
		MGC12538
		TMEM192
		LRRC57
		ANKRD32
		SNORD85
		C16orf75
		TNP1
		NXT2
		ERCC-00158
		CECR4
		TLR2
		RSL1D1
		P2RX7
		SLC39A1
		MAP1LC3B2
		ERCC-00002
		BCL10
		ETV1
		AUTS2
		TCN2
		TMEM88
		PGS1
		ZFY
		MGC71993
		RNF123
		C2orf21
		MCM8
		TMEM56
		MIR367
		FAM62C
		C5orf35
		FAM101B
		CCDC148
		CD3E
		GLT6D1
		TP53RK
		TCOF1
		IFI27L2
		IFRG15
		FAM99A
		MIR29A
		REPIN1
		NKIRAS2
		GINS2
		C16orf30
		C10orf32
		MIR26A1
		PCDHA6
		C1orf43
		SNORD32B
		USP27X
		TMEM81
		SLC6A17
		KRT75
		ZBTB17
		FLJ44290
		C9
		LTA4H
		ARTN
		MIR1915
		S1PR3
		CCDC13
		MCTP1
		OAT
		PLOD1
		KHNYN
		TEX264
		CEP70
		RGMB
		CYBA
		C1R
		AMICA1
		PNKP
		ODZ2
		SENP1
		ROGDI
		C20orf195
		BTLA
		NAT8
		EPR1
		TESSP5
		GPR180
		SLC22A4
		ASCL3
		MAGEC3
		PRAM1
		AK3
		TRIM22
		GPR162
		B4GALNT4
		OR1E1
		CCDC50
		TAS2R10
		FASN
		FBXO8
		KIR2DS3
		BCAN
		XAGE5
		SOX21
		DEFB1
		MIR30A
		TBK1
		MPPE1
		LRRC8C
		DEFA4
		MAN2A2
		RNF208
		PTPN11
		MIR561
		UBE2F
		MRPS34
		SLC2A13
		KRT28
		C1orf218
		BTG1
		HIST2H4A
		KCNA2
		SNORD18A
		SPRR2D
		MAP1D
		FLJ33544
		BPY2B
		GAGE7
		SWAP70
		BP75
		CDKN1B
		RPA2
		C18orf16
		MXD4
		IGSF1
		ATP13A3
		MIR1237
		HAO1
		MUC7
		ERCC-00154
		MRGPRX4
		C17orf79
		SNORD109B
		MIR196B
		BDKRB2
		PCGF6
		ANKAR
		ZNF665
		MIR556
		FOXD3
		KLHDC7B
		TSC2
		CTGLF5
		EEFSEC
		KRT3
		ZNF285B
		GPR151
		HOXB13
		MTMR8
		C13orf36
		MIR494
		ZWILCH
		PSMG2
		MIR365-1
		HIP2
		RPSA
		CLDN24
		CPB2
		ELOVL7
		CTF1
		ZBTB43
		HILS1
		LEFTY1
		ANKRD47
		PFN2
		KRTAP5-4
		KAZALD1
		FAM110A
		CDC37L1
		SLC9A7
		LRIG3
		FBLN1
		MYOF
		GSTO2
		PRKAB2
		HSPB2
		SGOL1
		NCR3
		ST8SIA1
		SNORD49A
		DDX19-DDX19L
		PDE8A
		PRAMEF5
		SH3KBP1
		RGS21
		CEACAM4
		SUGT1
		NCAPG2
		ZFPM1
		CCDC27
		ITPKA
		B4GALT6
		RSPO1
		HS6ST2
		CHAT
		RAB33A
		MS4A5
		DCST2
		KCNC3
		OR10J1
		TMEM9B
		LOR
		NCRNA00152
		PRKX
		SNORA27
		GFM1
		SPRED1
		NPR3
		RAD51C
		FAM168B
		MIR1224
		PARP6
		GALC
		TMC1
		CHST14
		SMCP
		MIR218-2
		VTN
		TPM1
		SALL2
		BEAN
		OR4C12
		LAT2
		SLCO1A2
		HNRNPUL1
		METT10D
		OTP
		BRDG1
		TRIM69
		MIR548G
		GCNT7
		CISD2
		C6orf64
		RRBP1
		KLC3
		C17orf48
		TMEM27
		PMFBP1
		KY
		SEMA3B
		DNAJC18
		MIR190B
		GGTL3
		TADA2A
		SLC7A10
		TCEAL4
		SCEL
		BHLHB9
		ILF3
		POLR3C
		IFNE1
		TTTY17B
		CSNK1A1
		MAP3K1
		AP3B2
		CCDC62
		C19orf62
		ZNF696
		FUT10
		ADA
		CLTC
		ZNF761
		MS4A6E
		PSME4
		FLJ36070
		KDM3B
		MRPL44
		ETF1
		FAM179A
		SEL1L
		FLJ11292
		COPG2IT1
		RBKS
		DKFZp686D0972
		C1orf149
		RILPL2
		OR2AT4
		TAGLN
		FAM92B
		GPX6
		ZNF610
		MIR1274B
		KLF1
		RIG
		OGT
		HBXIP
		FAM35A
		GZMH
		FAM195B
		RNY5
		RARA
		ECM2
		COTL1
		ANKRD57
		C22orf30
		FAM101A
		AGBL3
		LRP6
		ZYG11B
		EXOD1
		LEFTY2
		ACTL6B
		STXBP5L
		CRX
		FAP
		ARHGAP9
		PRIM1
		HNRPDL
		CSTF2
		OPTN
		SLC28A2
		GRASP
		CEP78
		BTC
		NUP188
		SDPR
		SENP2
		FLJ45721
		C17orf68
		GPR27
		CDH9
		ZNF699
		MMP21
		SUV39H1
		GLTSCR1
		LRCH2
		TRIM13
		IQCF1
		C6orf115
		FAM66E
		KIAA1957
		RAB3B
		CLINT1
		ADORA1
		RPL23AP53
		PLCL1
		ALDH3A1
		CDX4
		HPCAL1
		ALDH8A1
		TSHZ3
		FAIM2
		APOBEC3H
		MGC16291
		TROVE2
		FNDC3A
		SPIRE1
		PMS2L5
		PCDH24
		KLHL22
		COL14A1
		GJB2
		ALOX12P2
		RECK
		STAG3L1
		ZDHHC23
		STK4
		MIR892A
		DNHD2
		CHRND
		C3orf74
		PAFAH1B2
		SMOC1
		GSTA3
		TIMM8B
		TMCO1
		POLN
		PRKY
		MMP17
		C13orf26
		KIF15
		MIR1284
		STOML2
		LAS1L
		DST
		DR1
		NPSR1
		C20orf12
		RAB5C
		FLJ25076
		ABCG5
		MIR646
		FLJ46358
		PYY2
		NSA2
		CHRM2
		SSTR1
		OR52B4
		KLHDC5
		GPC2
		POLR3H
		TMEM17
		RILP
		KCNRG
		TSSK4
		SDHC
		PISRT1
		ZFP112
		TMEM191A
		FAM125B
		GGNBP2
		STAT2
		PRPF38A
		DTL
		ROBO2
		CR2
		RSAD2
		PCDHB1
		CTBP2
		ABP1
		BAT4
		PEX10
		WDR41
		BEST2
		MTSS1
		ADH1B
		HBS1L
		CPA5
		PDS5A
		BRPF3
		PSG6
		LY6E
		MAD2L1BP
		PPP1R1C
		LSM1
		CFB
		RASA4P
		TMEM55A
		OR1A2
		C6orf59
		ZNHIT3
		ARF3
		NNT
		ALG10
		RAD21
		TTC17
		CHRNA9
		SF3B4
		ABLIM3
		PSCDBP
		XYLB
		P4HB
		C1orf127
		DUSP16
		C11orf31
		GSK3A
		PLAC8
		BECN1
		MIR606
		ANKRD1
		SAA2
		C19orf63
		RPF1
		SNORD116-29
		FLJ38773
		SC65
		IFNA10
		MGEA5
		CYP46A1
		ETV6
		CHAC2
		XIRP2
		OR8B3
		CA1
		ZFYVE19
		LIG3
		DCP1B
		SNORA4
		DHODH
		MYOM3
		ATIC
		SGK196
		TTK
		DDX41
		UBE2D2
		OR5T1
		DLEU1
		FAM119B
		HSPBL2
		APOL3
		FLNA
		TIFA
		NANS
		GORASP1
		FKBP1A
		SPRR2E
		SRF
		MAD2L2
		RNF183
		ZNF383
		PDGFC
		TP63
		S100A13
		DPY19L1
		VDAC2
		MIR212
		C1orf68
		VPS13B
		FLJ32784
		MIR375
		HBG1
		CYP2R1
		GHRH
		EXOC6
		CTSC
