Names	total	elements
		PRTFDC1
		RPL12
		RASAL1
		KIAA1797
		C14orf121
		SLC35B2
		TIPARP
		CRYAB
		TRMT112
		C12orf50
		A3GALT2
		KIAA1143
		LRRC37A2
		LMF1
		MIR320A
		PAX9
		NNAT
		BCL9
		STMN3
		C9orf41
		COMMD7
		ALG14
		MIRLET7C
		STAT4
		PWRN2
		MIR181B1
		CD40
		C7orf42
		SIRT4
		POTEE
		ECE2
		PIWIL1
		KIAA0082
		BCL2L2
		SLC47A1
		ZNF625
		PAN2
		DMPK
		CCRN4L
		DSC2
		GRIK4
		SMYD5
		TUSC2
		ENAH
		C3orf33
		BZRPL1
		RIPK2
		GLP1R
		CSTF2T
		TRIM37
		CCDC76
		RNF2
		MTF1
		NR5A1
		CCDC81
		ZNF595
		ASPH
		SRP14P1
		SH3BGRL
		ERCC-00116
		NOTCH2NL
		NDUFS2
		VENTXP7
		ZNF20
		CCNL2
		GTF2F2
		BLID
		SMPD1
		TMEM132C
		FLJ45513
		CDGAP
		ERCC-00138
		ITGB4BP
		GLB1L2
		MIR2117
		MAP2K2
		LARP1
		ITGB6
		HIST1H2BB
		HOXA10
		C9orf95
		SAMD1
		C8orf55
		SYNJ2
		SPHK1
		MPZL1
		SNORA51
		SPIN4
		AGK
		UOX
		IRX1
		PAK3
		ACVR1C
		PPP1R16A
		HRB
		MYO18A
		CENPA
		MCAM
		PMS2L2
		CDCA7
		GABRA2
		SFN
		CYP2A13
		CD9
		SRGN
		LHFPL4
		DFNB31
		TMEM129
		SLC35B3
		SLC4A7
		SGMS1
		RIOK3
		HERC2P4
		GCHFR
		C2orf58
		ARRDC4
		RNF5
		PDXDC2
		F8
		PTF1A
		OASL
		PRNP
		PDIK1L
		SHMT1
		C9orf117
		ZNF335
		HEATR1
		TMEM154
		ZMYM1
		OR51M1
		TGDS
		FRG2C
		PPAN
		RNF213
		SUCLG1
		NCKAP1
		CLK1
		TAS2R16
		SPESP1
		DHFRL1
		RTN4
		MIR126
		LIPM
		DIRAS3
		ARMC3
		RHPN1
		SEMA5B
		SMC2
		TYW3
		MIR1227
		TMEM51
		MIR487B
		ATP6V1B2
		CAPZA1
		TTR
		UVRAG
		STX1A
		OR5M8
		NAP1L3
		MIR548K
		ADAM33
		SLC5A6
		PPAN-P2RY11
		UBE2R2
		MGC71805
		TIMM10
		PIK3CG
		FLJ31568
		HSPA9
		MIR1298
		TUBGCP2
		DEFB132
		SLAMF9
		OR10G8
		C16orf91
		HTT
		ATAD3C
		PRSS7
		MRPS5
		FIGNL1
		OR4E2
		TDRD12
		PABPC4
		OR10W1
		CCDC105
		FBXL21
		AP3M1
		TRAF4
		OPRD1
		SLC4A1AP
		CX3CL1
		C16orf89
		EHD3
		SMAD5OS
		DEFB126
		NOB1
		C8orf40
		IQSEC1
		TUBG1
		CNGA4
		OR4K17
		LRRC40
		LRRC7
		PCDHB16
		IL22RA1
		GJD2
		ANKRD29
		EXD3
		CDC2L6
		SNORA43
		SLC2A4
		GOLPH4
		LY6H
		C21orf91
		MATN1
		GPR172A
		VSX1
		GOLGA8F
		SPRY3
		MLF2
		BPHL
		NRIP3
		NOS1AP
		SIRT3
		IFI35
		ZNF295
		SLC30A5
		DNASE1L2
		DSCR4
		H2AFB2
		MIR562
		NOL9
		RABL3
		MPP3
		URG4
		UBXN6
		MSLN
		DDX60L
		HLA-DRB1
		C19orf23
		TOMM40L
		C6orf129
		KIAA0367
		C2orf77
		SLC25A28
		DDX58
		TEX13A
		MCM6
		CIRBP
		SEC14L4
		DMRTB1
		LYSMD1
		DPY19L4
		OR5H2
		UNC119
		MUC5AC
		SHISA2
		RRAGD
		PRR12
		OVOS2
		MARS
		CDH12
		ERCC-00137
		CLLU1OS
		GP5
		VOPP1
		GTF2IRD1
		CCDC22
		SNX24
		ZNF613
		MIR217
		PGLS
		PSMA8
		MIR572
		FOXD1
		SGCE
		ANKRD34A
		DTWD1
		KITLG
		HDGF
		SETX
		TTC9C
		IFT57
		TMEM2
		PRSS36
		RNU105B
		JMJD2B
		CASQ2
		TAS2R38
		ZNF324B
		OLA1
		LIPL4
		STAG3L4
		TXNDC17
		CSAG3
		SNORD126
		TCBA1
		TTTY19
		CLCF1
		AMELY
		SCG5
		TNFAIP8L2
		OR51A7
		MIR603
		WAC
		FOSL1
		UGT1A3
		ALDH9A1
		VRK1
		FAM22C
		SLC27A5
		CLIC6
		ZAK
		SKA2
		MRPL53
		NCRNA00099
		TTC7B
		ELMOD1
		C12orf73
		SERHL
		NDN
		KLHL24
		ARNT2
		BIRC3
		APBA1
		FAM106A
		MUM1L1
		SLC4A1
		PDF
		RNF38
		NT5DC1
		DAZ3
		PMS2L4
		DAZAP1
		GNAL
		SCAND3
		HOXD11
		UBB
		PROP1
		ANKRD13B
		TOP3A
		CHRM5
		PCSK1
		FLJ23754
		MRPL38
		CSF3R
		MIR1914
		OR6B3
		MGC13057
		FAM96B
		BAHCC1
		CLCC1
		PALLD
		LYZL1
		PDIA3
		ALS2CR14
		SIX5
		MGC45800
		MGC45491
		BIRC5
		DDB2
		SPIRE2
		SNORD58A
		MGC51338
		CDKL3
		MGAT4B
		ZNF345
		C10orf120
		INE1
		DNAJC5
		SNORD31
		AIRE
		DAPK3
		C3
		PPP2R3B
		PIN1
		DKFZp779M0652
		CTSL2
		CYorf15B
		CP110
		ASCL5
		FAM98B
		TPCN1
		PCBP4
		RPLP1
		HESX1
		IFT140
		ZNF605
		KGFLP2
		ATP1B4
		NUP37
		OR52D1
		MIR9-1
		POGZ
		ADCK4
		HMGN4
		C17orf69
		TRIP12
		FLJ90680
		MT3
		RASSF5
		ATAD3B
		PRINS
		ZNF549
		ZNF467
		DPPA5
		MIR1468
		POU6F1
		C12orf4
		ZNF79
		INPP5J
		RARB
		COG3
		EFHA2
		MYH13
		NR2C2
		MYH1
		CYP7A1
		ASAH2
		RHOBTB2
		FAM126B
		GGA1
		OR2T12
		FRMPD3
		PCDHGC5
		KLHL9
		PROX1
		TIAF1
		ALG6
		TIPIN
		AGC1
		SNORD38B
		FLJ22222
		PFKFB1
		MOSPD1
		MIR504
		COG4
		C1orf198
		HPYR1
		NGFRAP1
		LRRC2
		HAGH
		GNRH1
		SNORA38B
		TMEM82
		HARS
		LRRC42
		TMEM79
		DSTYK
		PRMT8
		FLJ44674
		NAIP
		DCLK2
		NAPB
		FHIT
		NFKBIZ
		SNORD3D
		rab1c
		CRCP
		C21orf42
		IL13RA1
		ZNF627
		KRT8P15
		SLC7A4
		H2AFB3
		FAM90A14
		GALNT2
		NAV2
		ENTPD2
		FLJ33360
		IL21R
		VEZT
		CYP2C9
		ORMDL1
		ERCC-00099
		WNK4
		COL19A1
		ITGA6
		IL4I1
		PIK3C2G
		VTRNA1-2
		C12orf39
		EIF2C3
		LGALS12
		GCNT2
		CDK4
		PPM2C
		ZNF479
		RAPSN
		CNTN5
		ZKSCAN1
		THEM4
		PCBD2
		GXYLT2
		BCAR3
		CRAT
		POR
		TRUB1
		ALG11
		MIR1229
		LPAL2
		CHST2
		ADRA1D
		ZNF223
		RPS4Y1
		ART4
		EVX1
		DAG1
		dJ341D10.1
		RIPK5
		NUF2
		ARID2
		ZBTB4
		MSTO1
		PDK4
		NNMT
		RHBDL1
		IHPK3
		JMJD2A
		CASP8AP2
		LPHN3
		C2orf27B
		ACCN4
		ZNF498
		OR4A16
		FN3K
		ZNF608
		ZNF33B
		MGC27121
		FLJ44054
		GSG1L
		FAM21A
		RAB24
		DOCK1
		HDDC2
		MYBL1
		CASQ1
		PDZK1IP1
		IL19
		ACOT6
		CHGB
		COL9A1
		DBP
		HAS3
		SLC1A6
		BPGM
		HMOX1
		ZCCHC6
		EGFL8
		SIRT7
		C1orf229
		EBI3
		ODZ3
		IGF2BP2
		FOXJ3
		CCR6
		CXorf15
		ALG10B
		HCG22
		NAMPT
		TSG1
		ZNF493
		UROC1
		C14orf39
		SYCP2L
		GLRA1
		SFXN1
		SCGB1A1
		HMGN2
		FLJ23356
		PRSS2
		AMFR
		PLCB4
		OR4F4
		GJD4
		UTP18
		ZNF430
		HIST1H2AM
		GNG3
		PSD
		FAM176B
		MGC29506
		TNFSF11
		TMED8
		TMEM203
		UBAC2
		KRTAP5-8
		LYVE1
		RNASE7
		IL4
		RBP2
		PIGQ
		GCOM1
		CEP55
		AKAP12
		KIRREL2
		XIST
		AMMECR1L
		CTSE
		GABRD
		DYNLL1
		CCDC38
		C14orf65
		PID1
		TRNT1
		CLEC17A
		SHB
		PCDHGA8
		SNRK
		C10orf118
		ST5
		GALNT14
		MRPL27
		TFAP2A
		ADAM18
		LRRC8B
		C7orf63
		HNRPK
		KIAA1245
		SMTN
		CC2D2B
		TIPRL
		OR5B17
		P4HA1
		KIAA1984
		ZNF772
		C20orf20
		C15orf58
		SPP2
		KBTBD5
		ICA1
		MIR1912
		PLGLA
		SMG7
		OR51E2
		TMEM115
		PRPSAP2
		MX1
		OR13J1
		LOXL4
		BUD13
		CASP9
		GRIN3B
		SRPR
		IL32
		BRD2
		RPS6KA1
		C6orf85
		CHRNA3
		OR6C68
		MEI1
		MIRLET7A2
		ALG5
		HINFP
		ABCB6
		ASPHD2
		ZMAT2
		RORC
		MXD1
		NFXL1
		RGS17
		KPTN
		C6orf61
		FOXD4L5
		C8orf30A
		MIR449C
		CDKL5
		RNF8
		IGF2R
		AGXT
		SPANXC
		FLJ23172
		DUXA
		HTR2A
		FUT7
		KIAA0427
		PMP22
		GOLGA8G
		GPX1
		RSL1D1
		SNAPC3
		VNN2
		GCN1L1
		PLAC1L
		GSTM2
		IGSF22
		CTTNBP2NL
		ZFY
		BAT2
		KDSR
		TMEM56
		BMP5
		SNX26
		ESR2
		KRT18P26
		C5orf35
		C9orf109
		CCDC148
		RALBP1
		C14orf176
		PVRL4
		ZNF658B
		TTTY10
		HSPB9
		SLC17A5
		ARL8B
		HTRA4
		AS3MT
		SLC6A3
		TMEM54
		ZNF780A
		S1PR3
		IFIT3
		PITPNM1
		RPRC1
		TRIM68
		STEAP1
		RYR3
		TMPRSS11B
		TMEM130
		YIF1B
		SPIB
		CNTD2
		FLJ12949
		C19orf15
		DNAH14
		TBC1D14
		AGFG1
		APOBEC4
		RASSF7
		SERPINB5
		RFX5
		RHOXF1
		PTPN18
		HLTF
		C17orf91
		SYNE2
		ZNF843
		SQRDL
		SERPINA6
		BAI3
		NUP214
		CYLC2
		FLJ20021
		BIK
		TRIM22
		HES5
		C20orf111
		GPR116
		RAB3GAP1
		FGFBP3
		AKAP7
		MIR135A2
		FARSB
		FAM46B
		NR1H3
		LYSMD4
		ERCC-00069
		EPHA2
		CCL3L3
		KCND1
		RNF208
		PTPN11
		CALML4
		DEFB116
		MIR1263
		C1QL3
		FBN2
		TAPBPL
		CYFIP1
		EXOC6B
		PM20D2
		FOXC1
		HIST1H3B
		BTRC
		C13orf25
		DUXAP3
		REST
		SCIN
		ATP13A3
		FAM26D
		MIR1237
		HAO1
		SEC31B
		RAP1GAP
		GPI
		PACRGL
		AGPAT3
		SNAR-I
		KCNH2
		CCDC122
		SYPL2
		PODXL2
		FKBP14
		OR2AE1
		ERCC-00062
		ZNF707
		PRR20C
		COX7B2
		GTF3A
		C4A
		SIGLEC14
		CNN3
		VPS41
		GNB1L
		PSCD1
		FSD1CL
		SFRS3
		POMZP3
		MIR548N
		RLN1
		FLJ45337
		RAB21
		DLX4
		MGC70863
		CRY1
		IL17RE
		KIAA0853
		USPL1
		FCN2
		NCRNA00093
		CCL27
		FSTL4
		ACTR6
		TRAPPC2L
		CCDC109B
		FLJ40411
		UBL4A
		NR2C2AP
		C20orf151
		INO80E
		CUEDC2
		AOC3
		SLC27A1
		HMX2
		LIMA1
		GSTO2
		MTFMT
		LCK
		RAF1
		AKTIP
		SNORD47
		UQCRFS1
		RAMP1
		ST8SIA1
		SNX4
		C20orf91
		SNORD49A
		DDX19-DDX19L
		RGS21
		SNRPD1
		PHKA1
		DOLPP1
		AP1M1
		SARM1
		JHDM1D
		HMP19
		FEM1A
		SEC11B
		MYCT1
		KYNU
		ZNF792
		MYLK4
		THOC1
		MIR506
		TBXAS1
		DNAJA1
		FLJ46380
		TBC1D3C
		C19orf29
		DMRTA1
		MEGF8
		TBKBP1
		GGT3
		LHX8
		LINGO1
		SALL2
		DHTKD1
		HTRA3
		GABARAPL1
		TECPR2
		OR4C12
		LAT2
		HADH2
		DDA1
		RND3
		FOXN4
		RGR
		NDUFB6
		C1orf69
		TYSND1
		MIR510
		ADSSL1
		TP53BP1
		NEDD1
		SCEL
		OSBPL6
		FERD3L
		MIR197
		ILF3
		FBN1
		ADRM1
		SNORA20
		PBK
		C3orf75
		LAMA5
		TBX15
		BMPER
		RFXANK
		OR2D2
		ADA
		COASY
		EIF2AK3
		ACADS
		DCTN6
		ZNF629
		CCDC93
		PRAMEF11
		SSNA1
		CORO6
		FAM87B
		ZMAT3
		ANGPT1
		TEF
		ETF1
		FAM179A
		TRPM4
		LTB4R
		UBE2D1
		CREB5
		ZFR2
		LRRC47
		RANBP3
		C21orf100
		DYRK1B
		UBE2G2
		SSPO
		MLX
		FLJ36157
		C1orf149
		TAX1BP1
		RGPD4
		CGB7
		LSM11
		PDGFRL
		FAM35A
		HIST1H1B
		PHF17
		TYROBP
		HSPA13
		OR4K13
		OR4F15
		ANKRD57
		OR56A3
		ITGB1BP1
		SESN3
		MIR548E
		NCKAP5
		CD244
		MOSPD3
		KIF2B
		C14orf102
		TFB2M
		METTL9
		UGDH
		OR2A2
		SRXN1
		C5orf43
		SERPINA7
		DENR
		EPN3
		XPNPEP1
		KLF8
		WIPF2
		SORBS1
		PCSK4
		C15orf5
		GSTT2B
		KCNAB2
		TTC28
		SEPX1
		SYMPK
		LEPROTL1
		HES6
		REEP5
		STX12
		ALDH3A1
		FLJ42177
		CYLC1
		PLA2G15
		CCDC101
		NSUN5B
		C4orf21
		SPDEF
		SNORD4B
		APOBEC3H
		CACNG3
		CCKAR
		TMEM173
		IFI30
		METRNL
		CD52
		ABAT
		RN7SL1
		JARID2
		CELSR1
		OR52B6
		MIR568
		U2AF1L4
		SLC25A33
		MIR155HG
		KCNU1
		TMEM105
		BICC1
		TRRAP
		GRN
		POLN
		ADAP1
		AP3D1
		COPG
		MED28
		PTPRA
		FTSJ1
		UBXN1
		NPPC
		NEUROD4
		C17orf90
		STK35
		CCNH
		OR5K2
		C1orf59
		SALL4
		KLHDC5
		NOTCH4
		MMS19L
		LILRB5
		ST6GALNAC6
		MAT1A
		XAGE3
		NMI
		MS4A7
		MSTN
		BACH1
		TGIF2LX
		C6orf201
		SMTNL1
		BEND6
		OR52R1
		IFT81
		CTBP2
		SNORD113-1
		PLLP
		MST4
		ZNF525
		TBC1D10B
		LMTK3
		OAF
		ALS2CL
		OR4F21
		MLANA
		AMY2B
		NEDD9
		C3orf1
		ARHGDIA
		GCAT
		RHOBTB3
		RASA4P
		PTPN3
		FLJ22536
		C6orf25
		VPS24
		FRG1B
		SERINC1
		FDXR
		RAB27A
		LASS4
		BCL3
		MKI67IP
		RHBDD3
		LTC4S
		MIF4GD
		SNORA35
		FUT5
		ADH6
		FLJ45079
		OR4N2
		CERCAM
		F11R
		STAC3
		FAM193B
		TXN
		ADAM20
		PLAC8
		FKBP9
		NALP5
		IFNB1
		APM-1
		GPA33
		NMD3
		FMNL2
		KRT85
		ATP2A2
		MLPH
		ADAM15
		SULT1B1
		FLJ45966
		ZNF845
		MYH7B
		OGDHL
		ABHD6
		FAM180A
		TIFA
		C21orf58
		FAM160A1
		CNPY1
		OLFML1
		FLJ45032
		LCE4A
		AHSP
		MAD2L2
		PGPEP1
		TPPP2
		CCNYL2
		FMN2
		RNF6
		BOLA2B
		VDAC2
		IFI44
		FAM49B
		ARL13A
		FLRT1
		ST18
		FAM55C
		PLSCR3
		PSMB9
		KRT32
		SELO
		TOP1
		DNAJC10
		FAM166A
		MPST
