Names	total	elements
		ANKDD1A
		TLX1
		GPR174
		TALDO1
		MIRLET7E
		OLR1
		PLRG1
		ZNF614
		FOXN2
		MIR138-2
		MEX3D
		TMOD2
		C9orf30
		ECHDC3
		CSNK2A2
		KCNK7
		GPX2
		YPEL1
		SLC48A1
		DEFA5
		FOLR2
		HS3ST5
		MIR361
		XRCC1
		MIR548A1
		DMBX1
		MME
		SHANK3
		EEF2K
		TUFM
		NSUN5
		MAN2C1
		OR1L8
		POP4
		GPR124
		VCP
		SLC23A3
		AUH
		C10orf114
		ZC3H11B
		MMP1
		MKKS
		TRIM6
		C20orf112
		P2RY4
		GADD45B
		KIAA0889
		C11orf57
		DEPDC1
		PRSS42
		GRAMD1C
		ITGA10
		FH
		FAM87A
		C1orf183
		PAQR7
		NEU2
		C9orf46
		SNORD61
		ZNF84
		C2orf52
		C12orf49
		MIR641
		MIR583
		GLYCAM1
		KRT9
		CCDC103
		FSD2
		PCDP1
		CBWD1
		CKMT1B
		SPAG5
		SLC10A1
		FAHD2B
		EXD1
		ACY1
		MIR222
		C9orf153
		TXNL2
		TMEM182
		MIER2
		IL10
		PXMP4
		C10orf62
		CLIC4
		NKX2-3
		FLJ10781
		SERPINI1
		PADI4
		KLHDC3
		CLDN3
		SFTA3
		CYB5B
		FAM19A2
		APPL2
		GBE1
		MRPL46
		NCAM2
		PACS1
		MSRB2
		FXYD5
		FAM150A
		PCGEM1
		ZNF10
		LQK1
		CREB1
		MXRA7
		KCNA3
		SLITRK3
		QRICH2
		MPHOSPH6
		CCL3L1
		TMEM43
		MEOX2
		GIYD1
		NOD3
		CAPN11
		UBOX5
		SP140
		PROKR2
		MFN1
		ZNF433
		RGS13
		GSTTP2
		SNORA2B
		MVK
		TSPYL1
		FLJ34690
		FLJ46552
		HIPK4
		MCM4
		LRMP
		NME5
		ARMS2
		PAN3
		PGR
		CROCCL1
		PPP2CA
		FLJ16124
		RPUSD2
		SYNJ2BP
		HIP1R
		FILIP1L
		PRAC
		MED31
		KIAA0888
		TP53TG1
		ABHD10
		ELA3A
		MAN2B2
		C14orf119
		MT1F
		CDH7
		JUP
		RAB40C
		CLIP3
		FGF13
		PBXIP1
		LRRN4CL
		MGC27382
		ZNF550
		JMJD8
		ERCC-00024
		C20orf194
		TBRG1
		HOXC11
		DOK5
		PTPRJ
		MIR181C
		RPP21
		FOXH1
		NMT1
		HADHA
		PLA2G16
		SAGE1
		ELMOD3
		C20orf199
		MYH4
		PCDHGB3
		SAC
		MED26
		NEURL1B
		POM121C
		POMC
		EIF3E
		FLJ45422
		TLK2
		NFKBIA
		SDF2L1
		SUCLG2
		C21orf24
		UBAP2
		ABHD14A
		CDKN2AIPNL
		AMPD2
		SLC13A3
		SPRED2
		SLIT2
		PLP1
		LRIT3
		IFRD2
		SLC45A1
		KRBA1
		WDR3
		TNPO2
		LIPL2
		ATXN2L
		OR52N4
		NDP
		RPL38
		MIR20B
		GDF5OS
		PHF11
		ADAM2
		TBC1D8B
		TYMP
		TRIM5
		C20orf52
		SLC38A11
		SDHA
		BTAF1
		RCBTB2
		HDLBP
		GNB3
		SENP5
		SNORD114-13
		IGFL1
		MYB
		C17orf103
		CHPT1
		MAP4
		ZNF225
		CCNA1
		FAM65A
		MACF1
		METTL11A
		PRDM14
		FRMPD2L2
		ATP6V0D1
		SLTM
		GPR107
		HOXC13
		HCP5
		UCN
		SLIC1
		THOC5
		EPDR1
		C18orf8
		TIGD6
		BCO2
		RAB7L1
		MSL3
		C4orf31
		ARHGEF12
		RALY
		ZCCHC4
		TTLL13
		OR10J5
		MURC
		RPL7L1
		LRRC16
		RAPH1
		SLC25A1
		ATP11A
		SLC25A5
		RBM23
		FLJ10357
		PRTFDC1
		POU2AF1
		OSMR
		LEPRE1
		DNASE1L3
		CRYAB
		TRNAU1AP
		DHRS7C
		EXD2
		MIR27A
		SUPT5H
		GNG10
		TNNC2
		NNAT
		C1orf123
		SLC25A44
		ETS2
		IFFO2
		MIR548A2
		BCL2L2
		C17orf60
		CEACAM18
		TP73
		DSC2
		PUS1
		TMEM74
		OLFM1
		RUNX1
		LIPH
		BZRPL1
		SNX31
		FLJ44379
		CCDC4
		ASPH
		OR6C6
		FLJ00312
		ERCC-00116
		NOTCH2NL
		BTBD16
		BLID
		ZNF397OS
		RPAP3
		MAPRE3
		MYCNOS
		MIR2117
		YSK4
		SLC1A2
		KCNK17
		EXOC8
		C9orf95
		LDHA
		PEX13
		SVOP
		MPZL1
		MPP2
		CAP1
		RNASE9
		PAK3
		ZDHHC19
		GALNT12
		HRB
		RBX1
		TSNAX
		HSGT1
		RNFT2
		PMS2L2
		CYP2A13
		SSTR3
		PPP1R10
		RDH16
		CENPN
		SMAD4
		G0S2
		RRP1B
		RIOK3
		TTC7A
		H2AFZ
		MIR602
		KAT2A
		HAVCR1
		PDXDC2
		MAP4K5
		CRISP3
		ZRANB2
		C6orf160
		HMGB2
		PTBP1
		BRD1
		HEATR1
		STAG3
		ZMYM1
		ENTPD5
		FLJ37228
		LY6G5C
		NEK11
		MIR126
		PRDM11
		GTPBP8
		PSG9
		EPPK1
		TBL1X
		PCDHA10
		TMEM155
		SCYL2
		DDX12
		SKAP1
		AQP7P1
		MIR636
		ANAPC11
		MRPL32
		OCIAD2
		ERP29
		UVRAG
		CLDN5
		OR5M8
		FAM105A
		SNPH
		PALB2
		TIMM10
		PABPC1L
		NME7
		MIR92A2
		DNMBP
		NQO1
		HSPA9
		SLC35E4
		MIR488
		CXorf57
		DEFB132
		SLAMF9
		KIAA1529
		IGFBP1
		IFI44L
		C13orf30
		PMP2
		MRPS5
		AGPAT2
		TDRD12
		ZNF773
		TUBB6
		KCNN1
		C21orf136
		ING4
		FBXL21
		ZDHHC5
		CX3CL1
		GYPB
		SNX30
		SNORD92
		ATRIP
		BAG2
		PAQR5
		PLAGL2
		RPESP
		LRRC7
		PCDHB16
		RPL14L
		PDZRN4
		EXD3
		ABHD12B
		GOLPH4
		DUT
		SEMA4G
		C21orf91
		PRDX2
		FLJ46154
		CDKN1C
		ACTB
		WFIKKN2
		SLC30A5
		C5orf48
		ZNF185
		DNASE1L2
		SERPINA13
		UBQLN1
		GLB1L3
		RANBP10
		SFRS18
		H2AFB2
		DSEL
		RBMX
		UBXN6
		MSLN
		COBL
		ADAD2
		MCM3AP
		VSX2
		FLJ20699
		PIGO
		FABP4
		CIRBP
		DMRTB1
		SNORA65
		UNC119
		ULK3
		TMEM93
		ENC1
		GH1
		CDH12
		ERCC-00137
		PHACS
		VOPP1
		PGLS
		PSMA8
		MIR572
		DSN1
		PTPLAD2
		MIR2115
		KITLG
		THSD4
		CDC5L
		EFCAB1
		FAM70A
		MCF2L2
		HAS1
		KPNA6
		C11orf46
		TMEM101
		RNU1-3
		SNORD121A
		SNORD126
		TCBA1
		C14orf165
		SYTL3
		CUTA
		PCGF1
		ZNF600
		C17orf51
		VRK1
		PRHOXNB
		SMEK2
		CAMK2N2
		PTGIS
		C12orf73
		ZNRF1
		FLJ21839
		NDN
		ZNF788
		C19orf59
		ARNT2
		APBA1
		PTPLA
		KCNJ2
		SLC4A1
		PDF
		C9orf78
		NT5DC1
		KIAA1276
		BTN2A1
		ATP5D
		SLC13A1
		YEATS4
		DARS
		MIR1914
		BLOC1S2
		SNORA11B
		BAHCC1
		NASP
		IQCF2
		ALS2CR14
		ASB13
		CLN5
		FITM2
		MKNK1
		MGC51338
		KIAA1715
		ASB10
		TMEM63C
		C10orf120
		DNAJC5
		DAPK3
		PPP2R3B
		DKFZp779M0652
		KRT17P3
		MEIS2
		TPCN1
		CDH10
		MGC57359
		FKRP
		HLA-DRA
		BARX2
		NLRP5
		MIR9-1
		PDE4C
		SERF1A
		LDHB
		PIP4K2B
		MRPS12
		C17orf69
		MAPRE1
		KCNE3
		MBD5
		ACTC1
		ERO1L
		RASSF5
		AFAP1L1
		FAM47B
		WDR6
		WDR62
		CLEC3B
		NDUFC1
		ZNF79
		INPP5J
		RARB
		POM121L10P
		MYH13
		MMPL1
		MIR340
		GPRC5C
		C11orf68
		SMPD2
		ZNF711
		ZNF7
		DGKD
		MIR181A2
		KLHL9
		ZNF805
		KLRC1
		HCK
		MAGEB16
		ALG6
		TIPIN
		RBM9
		S100A3
		ERCC-00123
		SYTL4
		AGC1
		C21orf49
		C5orf21
		SNORA38B
		LRRC42
		DSTYK
		PRO0628
		MGC70870
		MEMO1
		SOLH
		C1GALT1C1
		rab1c
		CORO1C
		IL13RA1
		KRT8P15
		GAGE12G
		BMP7
		GALNT2
		CTNNB1
		IL21R
		BRUNOL4
		C6orf48
		VEZT
		CCNK
		IGF2AS
		EAF1
		USP35
		PSIP1
		ZNF740
		ATXN2
		PCDH15
		GCNT2
		DEPDC6
		KCTD17
		TPPP3
		PPM2C
		ZNF479
		GAP43
		THEM4
		PCDH11X
		GXYLT2
		SPATC1
		FGFR4
		ZWINT
		TRUB1
		DERL2
		UXT
		PPM1E
		C3orf36
		FHAD1
		PSEN2
		LASS3
		ZNF223
		MIR519A2
		ART4
		PCDHA7
		UCK1
		PYROXD1
		YES1
		OR5H14
		RHBDL1
		B9D2
		STAT1
		BEND5
		C12orf71
		CASP8AP2
		TARBP1
		LRRC36
		FBXO30
		PAR1
		MIR548F1
		WFDC9
		CXCL17
		C2orf27B
		OR7D2
		FN3K
		MOCS1
		CCT7
		ARHGAP20
		DIAPH3
		GLO1
		C11orf59
		PFAS
		C1orf229
		HOTAIR
		NXN
		IGF2BP2
		PLD2
		TFAM
		FLJ46906
		OR1M1
		VKORC1L1
		INSM1
		TTTY6B
		RICH2
		AMFR
		PLCB4
		FNIP2
		HN1L
		GHRLOS
		RNF216
		C9orf144B
		RBM45
		USP46
		DCAF6
		BOK
		TMED8
		RAX2
		MTMR4
		ZNF132
		LYVE1
		TSC22D2
		PRICKLE4
		SMAD1
		OR52W1
		RBP2
		SLC38A3
		MARK2
		BLCAP
		SFI1
		ABCC6P2
		HSD3B2
		GABRD
		CRIPAK
		GZMB
		CLEC17A
		ZCCHC17
		MYCN
		RALGPS2
		GSPT1
		OR51F2
		KGFLP1
		EGLN2
		GALNT14
		KBTBD4
		FLJ36166
		PJA1
		DEFB118
		POLE4
		CSPG5
		TTC22
		MIR25
		MRPL27
		CYB5R3
		FAM48B1
		AACSL
		C7orf63
		HTR1D
		BBS5
		TWIST2
		CD209
		PQLC1
		NRIP2
		DSCR9
		VPS54
		KBTBD5
		ICA1
		TMEM115
		SH3BGRL3
		OR13J1
		PURB
		MIR455
		ATP6V0A1
		C6orf85
		LAMC2
		CTNND1
		SYCN
		C1orf137
		DOK2
		WDR48
		RASSF8
		HINFP
		ASPHD2
		ACP6
		MXD1
		WDR37
		SNHG1
		FOXD4L5
		DUB4
		SPRR2G
		MUC13
		GDF1
		MIR449C
		SBSN
		FLJ23172
		ANKRD32
		ARMC5
		BEND3
		C16orf75
		CECR4
		CBLC
		MAP1LC3B2
		BCL10
		TIMD4
		Septin 12
		ZFY
		PPP2R3A
		MGC71993
		C2orf21
		POLA2
		GLOD5
		C2orf30
		MIR29A
		REPIN1
		NKIRAS2
		ESPNP
		C10orf32
		VGLL4
		PCDHA6
		SNORD32B
		MIR208A
		C9
		LTA4H
		ARTN
		ZNF780A
		MIR1915
		IFIT3
		STEAP1
		OR52H1
		PLOD1
		LTV1
		SPIB
		C17orf97
		CNTD2
		RGMB
		CYBA
		ZNF364
		C1R
		PNKP
		SENP1
		BTLA
		HMG20B
		C7orf58
		NDUFAF3
		SNORD53
		GALK1
		NUP214
		ARL1
		PRAM1
		AK3
		FLJ20021
		GPR162
		CCDC50
		TAS2R10
		KIR2DS3
		BCAN
		MPPE1
		KIAA1683
		LRRC8C
		MEOX1
		RNF208
		MIR561
		DEFB116
		DAP3
		BTG1
		HIST2H4A
		SNORD18A
		SPRR2D
		MAP1D
		BPY2B
		SWAP70
		ADIG
		CDKN1B
		DUXAP3
		SCIN
		IGSF1
		MUC7
		MRGPRX4
		SNORD109B
		BDKRB2
		ANKAR
		GOLGA2L1
		GPI
		MIR543
		TAF2
		SNAR-I
		MIR556
		KCNH2
		KLHDC7B
		PIGR
		COX7B2
		WDR88
		C13orf36
		MIR494
		LSM10
		HIP2
		FSD1CL
		ASB3
		RLN1
		MIR374B
		DNAJC3
		DYM
		AFP
		FLJ33708
		LEFTY1
		ATHL1
		PFN2
		SLC9A7
		MYOF
		LCK
		LYST
		SNORD49A
		DDX19-DDX19L
		PDE8A
		PRAMEF5
		SH3KBP1
		RGS21
		NACAP1
		CEACAM4
		SUGT1
		DDX60
		AP1M1
		GLT25D1
		HS6ST2
		CHAT
		RPS26
		KCNC3
		OR10J1
		FLJ46380
		PRKX
		NUDT14
		RAD51C
		FAM168B
		DMRTA1
		TBKBP1
		SMCP
		RNASEN
		ACCN2
		DHTKD1
		CRIM1
		MIR1258
		HADH2
		TRIM69
		MIR548G
		GCNT7
		RRBP1
		C17orf48
		PMFBP1
		C1orf69
		MIR190B
		TP53BP1
		GGTL3
		TADA2A
		SLC7A10
		KIAA1875
		TCEAL4
		OSBPL6
		POLR3C
		TTTY17B
		SNORA20
		FREM2
		C19orf62
		ADA
		PDE1A
		TAF6L
		ZNF761
		MS4A6E
		PRAMEF11
		FLJ36070
		TEF
		MIR15B
		ETF1
		FAM179A
		EMX1
		LSM7
		HSP90AA1
		ZFR2
		MLX
		CPNE8
		C1orf149
		SLCO4A1
		FAM92B
		ZBTB42
		MIR1274B
		KLF1
		KIR2DS4
		H2BFM
		CCDC84
		OR4F15
		COTL1
		OR51A2
		C22orf30
		FAM101A
		LRP6
		LEFTY2
		ATP5SL
		KIF2B
		LSM6
		OPTN
		GRASP
		CEP78
		C5orf43
		ADM2
		SLC2A12
		EPN3
		CDH9
		NLRC5
		SUV39H1
		TRIM13
		C15orf5
		IQCF1
		C6orf115
		FAM66E
		KIAA1957
		SEPX1
		RAB3B
		CLINT1
		REEP5
		PLA2G15
		ALDH8A1
		RNF148
		INTS9
		CCDC144B
		MTRF1L
		COL14A1
		SLC22A25
		ZNF674
		EIF2A
		JARID2
		STK4
		OR52B6
		CHRND
		C3orf74
		UBAP2L
		SMOC1
		MIR568
		GSTA3
		SORD
		TMCO1
		BICC1
		POLN
		SCAMP1
		TGFA
		C13orf26
		COPG
		STOML2
		DST
		UBXN1
		STK35
		OR52B4
		POLR3H
		C6orf136
		TSSK4
		SDHC
		MS4A7
		ZFP112
		UBTD2
		C11orf1
		GGNBP2
		GMCL1L
		ROBO2
		REL
		CENPV
		BAT4
		SNORD113-1
		PRAMEF19
		PLLP
		TBC1D10B
		C6orf132
		MGC13168
		WISP3
		BRPF3
		PSG6
		PSMD13
		DEFB104A
		CFB
		ZNF443
		SYT17
		TARP
		VPS24
		MUC21
		FDXR
		ARF3
		RAD21
		L3MBTL3
		BCL3
		CHRNA9
		FAM65C
		RHBDD3
		P4HB
		ALKBH8
		C1orf127
		OR4N2
		DUSP16
		CERCAM
		GIPC1
		FAM193B
		C19orf63
		SNORD116-29
		MYOZ1
		SC65
		MGEA5
		OR8B3
		ZFYVE19
		DCP1B
		SNORA4
		ADAM15
		TTK
		DLEU1
		FAM119B
		DUSP9
		NANS
		TTC1
		SRF
		GHSR
		MAD2L2
		TPPP2
		CCNYL2
		RNF6
		BOLA2B
		PDGFC
		TP63
		VDAC2
		VHL
		FAM49B
		C1orf68
		ST18
		HBG1
		TTC30A
		CYP2R1
		GHRH
		EXOC6
		FAM166A
